game_id,season_yr,game_date,team_schedule,win_flag,wins_to_date,losses_to_date,home_flag,home_team,home_score,away_team,away_score,model1_game_pick,model1_game_pick_correct_flag,model1_game_win_flag,model1_game_loss_flag,model2_game_pick,model2_game_pick_correct_flag,model2_game_win_flag,model2_game_loss_flag,model3_game_pick,model3_game_pick_correct_flag,model3_game_win_flag,model3_game_loss_flag,model4_game_pick,model4_game_pick_correct_flag,model4_game_win_flag,model4_game_loss_flag,model3_this_t_mu,model3_this_t_sigma,model3_this_t_wt_pick,model3_other_t_mu,model3_other_t_sigma,model3_other_t_wt_pick,model4_this_t_mu,model4_this_t_sigma,model4_this_t_wt_pick,model4_other_t_mu,model4_other_t_sigma,model4_other_t_wt_pick
400489631,2014,02/09/2014,DAL,1,31,21,0,BOS,91,DAL,102,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,BOS,0,0,1,48.0,26.0,77.0202767351,29.0,27.0,29.8170218682,48.0,26.0,2.71817054715,29.0,27.0,33.4654198215
400489643,2014,02/11/2014,DAL,0,31,22,0,CHA,114,DAL,89,DAL,0,1,0,DAL,0,1,0,DAL,0,1,0,CHA,1,0,1,48.0,26.0,92.8517831109,48.0,17.0,31.1359772395,48.0,26.0,32.7710885227,48.0,17.0,37.5842880768
400489650,2014,02/12/2014,DAL,1,32,22,0,IND,73,DAL,81,DAL,1,1,0,IND,0,0,1,DAL,1,1,0,DAL,1,1,0,48.0,26.0,37.1483822212,35.0,1.0,33.6745682775,48.0,26.0,36.36610312,35.0,1.0,33.8059606704
400489671,2014,02/18/2014,DAL,0,32,23,1,DAL,106,MIA,117,DAL,0,1,0,MIA,1,0,1,DAL,0,1,0,DAL,0,1,0,52.0,26.0,51.5868484901,42.0,19.0,27.5565321725,52.0,26.0,52.9045751721,42.0,19.0,44.5755469176
400489690,2014,02/21/2014,DAL,1,33,23,0,PHI,112,DAL,124,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,48.0,26.0,49.176898593,18.0,5.0,18.4062091145,48.0,26.0,27.5768719104,18.0,5.0,14.2483775603
400489701,2014,02/22/2014,DAL,1,34,23,0,DET,102,DAL,113,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,48.0,26.0,64.998178594,39.0,22.0,47.142661295,48.0,26.0,45.9842429096,39.0,22.0,-19.7173478747
400489716,2014,02/24/2014,DAL,1,35,23,0,NY,108,DAL,110,DAL,1,1,0,DAL,1,1,0,NY,0,0,1,DAL,1,1,0,48.0,26.0,15.212248938,43.0,9.0,32.3525335083,48.0,26.0,57.1605226238,43.0,9.0,47.8204581786
400489729,2014,02/26/2014,DAL,1,36,23,1,DAL,108,NO,89,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,52.0,26.0,67.9144869617,40.0,6.0,39.7094855993,52.0,26.0,68.7478448774,40.0,6.0,47.445381044
400489743,2014,02/28/2014,DAL,0,36,24,1,DAL,91,CHI,100,CHI,1,0,1,DAL,0,1,0,DAL,0,1,0,DAL,0,1,0,52.0,26.0,84.3547312204,54.0,10.0,70.3502036712,52.0,26.0,97.0110671332,54.0,10.0,63.8138707732
400489761,2014,03/02/2014,DAL,0,36,25,0,SA,112,DAL,106,SA,1,0,1,SA,1,0,1,SA,1,0,1,DAL,0,1,0,48.0,26.0,28.2527793484,59.0,7.0,56.3806665154,48.0,26.0,77.9472308555,59.0,7.0,59.2059886165
400489785,2014,03/05/2014,DAL,0,36,26,0,DEN,115,DAL,110,DAL,0,1,0,DAL,0,1,0,DEN,1,0,1,DEN,1,0,1,48.0,26.0,16.6792400101,43.0,2.0,44.1434855462,48.0,26.0,-16.5604865958,43.0,2.0,42.2592457726
400489797,2014,03/07/2014,DAL,1,37,26,1,DAL,103,POR,98,DAL,1,1,0,POR,0,0,1,DAL,1,1,0,DAL,1,1,0,52.0,26.0,100.967936737,47.0,4.0,41.761504472,52.0,26.0,57.0167672248,47.0,4.0,47.7604856694
400489814,2014,03/09/2014,DAL,1,38,26,1,DAL,105,IND,94,DAL,1,1,0,IND,0,0,1,DAL,1,1,0,DAL,1,1,0,52.0,26.0,43.9046099202,31.0,1.0,31.7097833121,52.0,26.0,63.1547035366,31.0,1.0,30.5889634787
400489829,2014,03/11/2014,DAL,0,38,27,0,GS,108,DAL,85,GS,1,0,1,GS,1,0,1,GS,1,0,1,GS,1,0,1,48.0,26.0,36.0907323874,53.0,23.0,44.6776853529,48.0,26.0,-8.39104964238,53.0,23.0,54.5567090356
400489837,2014,03/12/2014,DAL,1,39,27,0,UTAH,101,DAL,108,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,48.0,26.0,28.8632484681,28.0,13.0,-4.60443961648,48.0,26.0,63.8064883381,28.0,13.0,15.9272109238
400489865,2014,03/16/2014,DAL,1,40,27,0,OKC,86,DAL,109,OKC,0,0,1,OKC,0,0,1,OKC,0,0,1,OKC,0,0,1,48.0,26.0,20.486785106,60.0,30.0,77.7835397088,48.0,26.0,43.4721826091,60.0,30.0,73.2221999697
400489874,2014,03/17/2014,DAL,1,41,27,1,DAL,94,BOS,89,DAL,1,1,0,DAL,1,1,0,BOS,0,0,1,DAL,1,1,0,52.0,26.0,39.2855389,25.0,27.0,51.4748928116,52.0,26.0,23.35197118,25.0,27.0,-7.98657771283
400489887,2014,03/19/2014,DAL,0,41,28,1,DAL,122,MIN,123,DAL,0,1,0,DAL,0,1,0,DAL,0,1,0,MIN,1,0,1,52.0,26.0,64.4246054769,24.0,21.0,46.0279733984,52.0,26.0,7.31820097318,24.0,21.0,25.2894936085
400489901,2014,03/21/2014,DAL,1,42,28,1,DAL,122,DEN,106,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,52.0,26.0,59.393094178,39.0,2.0,40.488297759,52.0,26.0,77.9795980663,39.0,2.0,39.2024223468
400489917,2014,03/23/2014,DAL,0,42,29,1,DAL,104,BKN,107,DAL,0,1,0,DAL,0,1,0,BKN,1,0,1,DAL,0,1,0,52.0,26.0,50.859849688,40.0,16.0,73.1608207785,52.0,26.0,97.5178416661,40.0,16.0,36.6559769068
400489932,2014,03/25/2014,DAL,1,43,29,1,DAL,128,OKC,119,OKC,0,0,1,OKC,0,0,1,DAL,1,1,0,OKC,0,0,1,52.0,26.0,110.748435349,56.0,30.0,9.07826566232,52.0,26.0,78.9830757912,56.0,30.0,103.521528087
400489947,2014,03/27/2014,DAL,0,43,30,1,DAL,103,LAC,109,LAC,1,0,1,LAC,1,0,1,DAL,0,1,0,LAC,1,0,1,52.0,26.0,50.1095511438,54.0,25.0,39.0176114672,52.0,26.0,43.8667877601,54.0,25.0,49.0074496481
400489963,2014,03/29/2014,DAL,1,44,30,1,DAL,103,SAC,100,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,52.0,26.0,37.2342484085,29.0,20.0,-7.98086508398,52.0,26.0,34.5092409853,29.0,20.0,-56.7350432431
400489985,2014,04/01/2014,DAL,0,44,31,1,DAL,120,GS,122,GS,1,0,1,GS,1,0,1,GS,1,0,1,DAL,0,1,0,52.0,26.0,17.8645009439,49.0,23.0,84.8320544261,52.0,26.0,45.5414772936,49.0,23.0,24.0419300558
400490001,2014,04/03/2014,DAL,1,45,31,0,LAC,107,DAL,113,LAC,0,0,1,LAC,0,0,1,LAC,0,0,1,LAC,0,0,1,48.0,26.0,-1.55714775581,58.0,25.0,17.5325771059,48.0,26.0,60.7089381156,58.0,25.0,143.95972072
400490015,2014,04/04/2014,DAL,1,46,31,0,LAL,95,DAL,107,DAL,1,1,0,DAL,1,1,0,LAL,0,0,1,LAL,0,0,1,48.0,26.0,23.589580437,34.0,29.0,43.0162303518,48.0,26.0,36.4973908005,34.0,29.0,70.0653954854
400490024,2014,04/06/2014,DAL,1,47,31,0,SAC,91,DAL,93,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,48.0,26.0,71.7409026677,33.0,20.0,42.1366752937,48.0,26.0,43.9446131234,33.0,20.0,38.7561945508
400490032,2014,04/08/2014,DAL,1,48,31,0,UTAH,83,DAL,95,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,48.0,26.0,38.7274027879,28.0,13.0,24.1520506872,48.0,26.0,46.333292191,28.0,13.0,43.5993567916
400490047,2014,04/10/2014,DAL,0,48,32,1,DAL,100,SA,109,SA,1,0,1,SA,1,0,1,DAL,0,1,0,DAL,0,1,0,52.0,26.0,58.7047121171,55.0,7.0,57.4286807878,52.0,26.0,64.214331644,55.0,7.0,55.7940034187
400490068,2014,04/12/2014,DAL,1,49,32,1,DAL,101,PHX,98,DAL,1,1,0,DAL,1,1,0,DAL,1,1,0,PHX,0,0,1,52.0,26.0,44.5367704875,41.0,8.0,37.6056456854,52.0,26.0,18.499811927,41.0,8.0,45.3405007617
400490089,2014,04/16/2014,DAL,0,49,33,0,MEM,106,DAL,105,DAL,0,1,0,MEM,1,0,1,MEM,1,0,1,MEM,1,0,1,48.0,26.0,22.9494302808,51.0,12.0,55.2673547357,48.0,26.0,47.7705288217,51.0,12.0,64.9333441375
400488889,2014,10/30/2013,DEN,0,0,1,0,SAC,90,DEN,88,DEN,0,1,0,SAC,1,0,1,DEN,0,1,0,DEN,0,1,0,39.0,2.0,39.7137049647,33.0,20.0,33.2560289712,39.0,2.0,42.0301398295,33.0,20.0,14.6641051486
400488902,2014,11/01/2013,DEN,0,0,2,1,DEN,98,POR,113,POR,1,0,1,POR,1,0,1,POR,1,0,1,POR,1,0,1,43.0,2.0,45.8243528588,47.0,4.0,53.7911147224,43.0,2.0,48.7376515124,47.0,4.0,49.8624274487
400488930,2014,11/05/2013,DEN,0,0,3,1,DEN,94,SA,102,SA,1,0,1,SA,1,0,1,SA,1,0,1,SA,1,0,1,43.0,2.0,46.3776871983,55.0,7.0,55.6181306847,43.0,2.0,41.7928211779,55.0,7.0,58.7788740504
400488944,2014,11/07/2013,DEN,1,1,3,1,DEN,109,ATL,107,DEN,1,1,0,ATL,0,0,1,DEN,1,1,0,DEN,1,1,0,43.0,2.0,42.4974994785,39.0,28.0,36.2936001666,43.0,2.0,41.6885350271,39.0,28.0,-3.35169100561
400488956,2014,11/08/2013,DEN,0,1,4,0,PHX,114,DEN,103,PHX,1,0,1,PHX,1,0,1,PHX,1,0,1,DEN,0,1,0,39.0,2.0,40.9088042331,45.0,8.0,54.5762875701,39.0,2.0,40.8401223455,45.0,8.0,34.0633955144
400488977,2014,11/11/2013,DEN,1,2,4,0,UTAH,81,DEN,100,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,39.0,2.0,40.7094935928,28.0,13.0,17.8092844706,39.0,2.0,40.0954282504,28.0,13.0,33.4970309898
400488991,2014,11/13/2013,DEN,1,3,4,1,DEN,111,LAL,99,DEN,1,1,0,LAL,0,0,1,DEN,1,1,0,DEN,1,1,0,43.0,2.0,44.1754390157,30.0,29.0,-34.1320252608,43.0,2.0,41.3177339832,30.0,29.0,-18.3795206123
400489004,2014,11/15/2013,DEN,1,4,4,1,DEN,117,MIN,113,DEN,1,1,0,MIN,0,0,1,MIN,0,0,1,MIN,0,0,1,43.0,2.0,43.049959904,24.0,21.0,49.3985678745,43.0,2.0,44.0852185046,24.0,21.0,60.5045624585
400489014,2014,11/16/2013,DEN,0,4,5,0,HOU,122,DEN,111,HOU,1,0,1,HOU,1,0,1,DEN,0,1,0,HOU,1,0,1,39.0,2.0,41.6132896246,52.0,18.0,31.4560390701,39.0,2.0,40.4391788083,52.0,18.0,69.1147129924
400489025,2014,11/18/2013,DEN,0,4,6,0,OKC,115,DEN,113,OKC,1,0,1,OKC,1,0,1,OKC,1,0,1,OKC,1,0,1,39.0,2.0,35.6360697898,60.0,30.0,57.0096269048,39.0,2.0,38.8291231215,60.0,30.0,50.136834358
400489048,2014,11/21/2013,DEN,1,5,6,1,DEN,97,CHI,87,CHI,0,0,1,CHI,0,0,1,CHI,0,0,1,CHI,0,0,1,43.0,2.0,43.1540916391,54.0,10.0,72.2225285905,43.0,2.0,42.3425065546,54.0,10.0,66.3874947999
400489068,2014,11/23/2013,DEN,1,6,6,1,DEN,102,DAL,100,DAL,0,0,1,DAL,0,0,1,DAL,0,0,1,DEN,1,1,0,43.0,2.0,43.6120067754,48.0,26.0,49.1121422216,43.0,2.0,42.1660876218,48.0,26.0,32.6110624774
400489080,2014,11/25/2013,DEN,1,7,6,0,DAL,96,DEN,110,DAL,0,0,1,DAL,0,0,1,DAL,0,0,1,DAL,0,0,1,39.0,2.0,39.6962834173,52.0,26.0,56.1117387844,39.0,2.0,38.3577635377,52.0,26.0,85.4380677977
400489096,2014,11/27/2013,DEN,1,8,6,0,MIN,110,DEN,117,DEN,1,1,0,MIN,0,0,1,DEN,1,1,0,MIN,0,0,1,39.0,2.0,40.1037636303,28.0,21.0,21.8160244527,39.0,2.0,40.6720285722,28.0,21.0,48.9389444713
400489111,2014,11/29/2013,DEN,1,9,6,1,DEN,97,NY,95,DEN,1,1,0,DEN,1,1,0,NY,0,0,1,NY,0,0,1,43.0,2.0,43.3307633104,39.0,9.0,50.5520253121,43.0,2.0,47.3796464355,39.0,9.0,49.1110607213
400489121,2014,12/01/2013,DEN,1,10,6,0,TOR,98,DEN,112,TOR,0,0,1,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,39.0,2.0,39.1531367119,52.0,24.0,34.7135891662,39.0,2.0,40.075502532,52.0,24.0,39.3907056913
400489136,2014,12/03/2013,DEN,1,11,6,0,BKN,87,DEN,111,BKN,0,0,1,DEN,1,1,0,BKN,0,0,1,BKN,0,0,1,39.0,2.0,39.0142769534,44.0,16.0,47.063997765,39.0,2.0,38.5812529028,44.0,16.0,42.460761773
400489142,2014,12/04/2013,DEN,0,11,7,0,CLE,98,DEN,88,CLE,1,0,1,DEN,0,1,0,CLE,1,0,1,CLE,1,0,1,39.0,2.0,41.1560679048,61.0,9.0,70.0745568767,39.0,2.0,37.3354012451,61.0,9.0,60.6270870146
400489156,2014,12/06/2013,DEN,0,11,8,0,BOS,106,DEN,98,DEN,0,1,0,DEN,0,1,0,DEN,0,1,0,DEN,0,1,0,39.0,2.0,39.5629127796,29.0,27.0,20.9179185151,39.0,2.0,39.1526494367,29.0,27.0,24.940357428
400489163,2014,12/07/2013,DEN,1,12,8,0,PHI,92,DEN,103,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,39.0,2.0,39.9632399893,18.0,5.0,9.01518005648,39.0,2.0,37.3720424723,18.0,5.0,13.976822657
400489179,2014,12/09/2013,DEN,1,13,8,0,WSH,74,DEN,75,WSH,0,0,1,DEN,1,1,0,DEN,1,1,0,WSH,0,0,1,39.0,2.0,38.4845128453,52.0,14.0,29.0888023916,39.0,2.0,37.7836791823,52.0,14.0,58.9701275044
400489212,2014,12/13/2013,DEN,0,13,9,1,DEN,93,UTAH,103,DEN,0,1,0,DEN,0,1,0,DEN,0,1,0,DEN,0,1,0,43.0,2.0,39.2305881219,24.0,13.0,22.8258900832,43.0,2.0,44.1566414572,24.0,13.0,-7.2841827551
400489227,2014,12/15/2013,DEN,1,14,9,1,DEN,102,NO,93,NO,0,0,1,DEN,1,1,0,DEN,1,1,0,NO,0,0,1,43.0,2.0,43.3936160124,40.0,6.0,37.1844552196,43.0,2.0,42.7397682607,40.0,6.0,45.2597177044
400489240,2014,12/17/2013,DEN,0,14,10,1,DEN,93,OKC,105,OKC,1,0,1,OKC,1,0,1,DEN,0,1,0,OKC,1,0,1,43.0,2.0,45.6677314095,56.0,30.0,40.2159625557,43.0,2.0,39.8781202519,56.0,30.0,50.8279094414
400489263,2014,12/20/2013,DEN,0,14,11,1,DEN,99,PHX,103,PHX,1,0,1,PHX,1,0,1,DEN,0,1,0,PHX,1,0,1,43.0,2.0,39.4543713839,41.0,8.0,38.1400111175,43.0,2.0,41.2919364271,41.0,8.0,47.5088397152
400489276,2014,12/21/2013,DEN,0,14,12,0,LAC,112,DEN,91,LAC,1,0,1,LAC,1,0,1,LAC,1,0,1,DEN,0,1,0,39.0,2.0,36.4967952317,58.0,25.0,93.2226630138,39.0,2.0,42.7780955777,58.0,25.0,41.5107465708
400489288,2014,12/23/2013,DEN,0,14,13,1,DEN,81,GS,89,GS,1,0,1,GS,1,0,1,DEN,0,1,0,DEN,0,1,0,43.0,2.0,44.3530603368,49.0,23.0,21.518390698,43.0,2.0,46.1414060296,49.0,23.0,25.9011362472
400489305,2014,12/27/2013,DEN,0,14,14,0,NO,105,DEN,89,NO,1,0,1,DEN,0,1,0,NO,1,0,1,DEN,0,1,0,39.0,2.0,41.4667398668,44.0,6.0,41.9834220417,39.0,2.0,40.9118597796,44.0,6.0,37.461119775
400489316,2014,12/28/2013,DEN,0,14,15,0,MEM,120,DEN,99,MEM,1,0,1,DEN,0,1,0,MEM,1,0,1,MEM,1,0,1,39.0,2.0,40.4461314939,51.0,12.0,40.7597739075,39.0,2.0,39.7113777142,51.0,12.0,44.3287254113
400489330,2014,12/30/2013,DEN,0,14,16,1,DEN,94,MIA,97,MIA,1,0,1,MIA,1,0,1,DEN,0,1,0,DEN,0,1,0,43.0,2.0,43.3912176781,42.0,19.0,29.8010446819,43.0,2.0,40.7957314605,42.0,19.0,40.0637973306
400489344,2014,01/01/2014,DEN,0,14,17,1,DEN,102,PHI,114,DEN,0,1,0,DEN,0,1,0,DEN,0,1,0,DEN,0,1,0,43.0,2.0,41.0650163386,14.0,5.0,16.2405671243,43.0,2.0,42.3350102356,14.0,5.0,10.1459570001
400489360,2014,01/03/2014,DEN,1,15,17,1,DEN,111,MEM,108,MEM,0,0,1,DEN,1,1,0,MEM,0,0,1,MEM,0,0,1,43.0,2.0,44.6627384225,47.0,12.0,49.5499598462,43.0,2.0,43.60096552,47.0,12.0,69.1813010874
400489377,2014,01/05/2014,DEN,1,16,17,0,LAL,115,DEN,137,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,LAL,0,0,1,39.0,2.0,37.8717360062,34.0,29.0,-13.2821596819,39.0,2.0,41.7172115559,34.0,29.0,63.2891395834
400489390,2014,01/07/2014,DEN,1,17,17,1,DEN,129,BOS,98,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,43.0,2.0,41.7645359171,25.0,27.0,5.994959116,43.0,2.0,41.4211869533,25.0,27.0,-33.2311018814
400489403,2014,01/09/2014,DEN,1,18,17,1,DEN,101,OKC,88,OKC,0,0,1,OKC,0,0,1,DEN,1,1,0,DEN,1,1,0,43.0,2.0,42.1212809279,56.0,30.0,8.2270928026,43.0,2.0,46.9682313216,56.0,30.0,3.15177449086
400489423,2014,01/11/2014,DEN,1,19,17,1,DEN,120,ORL,94,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,43.0,2.0,42.903607793,27.0,15.0,41.3405914093,43.0,2.0,44.3438958702,27.0,15.0,15.9967983118
400489434,2014,01/13/2014,DEN,0,19,18,0,UTAH,118,DEN,103,DEN,0,1,0,DEN,0,1,0,DEN,0,1,0,DEN,0,1,0,39.0,2.0,39.3249568462,28.0,13.0,33.3015394122,39.0,2.0,38.1790088913,28.0,13.0,24.9209633293
400489449,2014,01/15/2014,DEN,1,20,18,0,GS,116,DEN,123,GS,0,0,1,GS,0,0,1,GS,0,0,1,GS,0,0,1,39.0,2.0,37.8110200847,53.0,23.0,45.5433127131,39.0,2.0,38.2932976097,53.0,23.0,47.0655321807
400489463,2014,01/17/2014,DEN,0,20,19,1,DEN,109,CLE,117,CLE,1,0,1,DEN,0,1,0,CLE,1,0,1,CLE,1,0,1,43.0,2.0,40.7805282383,57.0,9.0,47.0421907651,43.0,2.0,43.1170787574,57.0,9.0,50.333178091
400489478,2014,01/19/2014,DEN,0,20,20,0,PHX,117,DEN,103,PHX,1,0,1,PHX,1,0,1,PHX,1,0,1,PHX,1,0,1,39.0,2.0,40.089170467,45.0,8.0,51.0969246252,39.0,2.0,37.6703427604,45.0,8.0,42.4608500896
400489505,2014,01/23/2014,DEN,0,20,21,0,POR,110,DEN,105,POR,1,0,1,POR,1,0,1,POR,1,0,1,POR,1,0,1,39.0,2.0,39.5724408639,51.0,4.0,51.9114434939,39.0,2.0,39.2121956504,51.0,4.0,58.995916137
400489524,2014,01/25/2014,DEN,1,21,21,1,DEN,109,IND,96,DEN,1,1,0,IND,0,0,1,DEN,1,1,0,DEN,1,1,0,43.0,2.0,43.7832338023,31.0,1.0,29.6432800908,43.0,2.0,44.0707967743,31.0,1.0,31.8305774851
400489534,2014,01/26/2014,DEN,1,22,21,0,SAC,117,DEN,125,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,39.0,2.0,39.5323625874,33.0,20.0,22.9055777467,39.0,2.0,40.0752854906,33.0,20.0,22.8318164759
400489555,2014,01/29/2014,DEN,0,22,22,1,DEN,98,CHA,101,CHA,1,0,1,DEN,0,1,0,CHA,1,0,1,DEN,0,1,0,43.0,2.0,40.4908695795,44.0,17.0,72.5264771542,43.0,2.0,45.9420209003,44.0,17.0,38.2454393708
400489567,2014,01/31/2014,DEN,0,22,23,1,DEN,90,TOR,100,TOR,1,0,1,TOR,1,0,1,DEN,0,1,0,TOR,1,0,1,43.0,2.0,43.6840335937,48.0,24.0,21.0285546056,43.0,2.0,41.619756045,48.0,24.0,45.1044096907
400489591,2014,02/03/2014,DEN,1,23,23,1,DEN,116,LAC,115,LAC,0,0,1,LAC,0,0,1,DEN,1,1,0,LAC,0,0,1,43.0,2.0,43.8811883406,54.0,25.0,43.8362004116,43.0,2.0,38.9182965517,54.0,25.0,49.6025914863
400489607,2014,02/05/2014,DEN,1,24,23,1,DEN,110,MIL,100,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,43.0,2.0,40.6387298022,23.0,3.0,22.2523062765,43.0,2.0,43.1244057454,23.0,3.0,23.5175290266
400489618,2014,02/07/2014,DEN,0,24,24,0,NY,117,DEN,90,NY,1,0,1,DEN,0,1,0,NY,1,0,1,DEN,0,1,0,39.0,2.0,39.8728021518,43.0,9.0,43.0683669577,39.0,2.0,38.3409857426,43.0,9.0,34.793385834
400489624,2014,02/08/2014,DEN,0,24,25,0,DET,126,DEN,109,DEN,0,1,0,DEN,0,1,0,DET,1,0,1,DEN,0,1,0,39.0,2.0,37.9065789842,39.0,22.0,88.7311525383,39.0,2.0,38.8393057747,39.0,22.0,31.5427326519
400489637,2014,02/10/2014,DEN,0,24,26,0,IND,119,DEN,80,DEN,0,1,0,IND,1,0,1,DEN,0,1,0,DEN,0,1,0,39.0,2.0,39.1944545681,35.0,1.0,35.0474626604,39.0,2.0,37.9601536015,35.0,1.0,33.4816185528
400489659,2014,02/12/2014,DEN,0,24,27,0,MIN,117,DEN,90,DEN,0,1,0,MIN,1,0,1,DEN,0,1,0,MIN,1,0,1,39.0,2.0,36.638049765,28.0,21.0,-9.15319124103,39.0,2.0,35.785038683,28.0,21.0,37.2503390265
400489672,2014,02/18/2014,DEN,0,24,28,1,DEN,107,PHX,112,PHX,1,0,1,PHX,1,0,1,DEN,0,1,0,DEN,0,1,0,43.0,2.0,44.8775724576,41.0,8.0,43.9317496457,43.0,2.0,44.1710909476,41.0,8.0,27.8908966115
400489685,2014,02/20/2014,DEN,1,25,28,0,MIL,90,DEN,101,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,39.0,2.0,39.3550277846,27.0,3.0,30.2655505621,39.0,2.0,39.6834817415,27.0,3.0,30.6901795816
400489693,2014,02/21/2014,DEN,0,25,29,0,CHI,117,DEN,89,CHI,1,0,1,CHI,1,0,1,CHI,1,0,1,CHI,1,0,1,39.0,2.0,37.4593882459,58.0,10.0,70.6390337518,39.0,2.0,40.6239321542,58.0,10.0,50.8325218493
400489710,2014,02/23/2014,DEN,0,25,30,1,DEN,95,SAC,109,DEN,0,1,0,DEN,0,1,0,SAC,1,0,1,DEN,0,1,0,43.0,2.0,42.4255665273,29.0,20.0,43.8418489883,43.0,2.0,43.4027406836,29.0,20.0,31.5572664513
400489723,2014,02/25/2014,DEN,0,25,31,1,DEN,95,POR,100,POR,1,0,1,POR,1,0,1,POR,1,0,1,POR,1,0,1,43.0,2.0,43.7869151466,47.0,4.0,51.1568376518,43.0,2.0,43.9355135215,47.0,4.0,44.0998574739
400489739,2014,02/27/2014,DEN,0,25,32,1,DEN,89,BKN,112,BKN,1,0,1,BKN,1,0,1,DEN,0,1,0,DEN,0,1,0,43.0,2.0,43.6659036772,40.0,16.0,20.603109219,43.0,2.0,44.5255999933,40.0,16.0,42.3396013229
400489753,2014,03/01/2014,DEN,0,25,33,0,POR,102,DEN,96,POR,1,0,1,POR,1,0,1,POR,1,0,1,POR,1,0,1,39.0,2.0,38.0440428926,51.0,4.0,54.9325443576,39.0,2.0,39.7212041095,51.0,4.0,53.5271408281
400489768,2014,03/03/2014,DEN,0,25,34,1,DEN,128,MIN,132,DEN,0,1,0,MIN,1,0,1,DEN,0,1,0,MIN,1,0,1,43.0,2.0,44.556634503,24.0,21.0,22.6688296427,43.0,2.0,41.6448531396,24.0,21.0,47.0847155557
400489785,2014,03/05/2014,DEN,1,26,34,1,DEN,115,DAL,110,DAL,0,0,1,DAL,0,0,1,DAL,0,0,1,DAL,0,0,1,43.0,2.0,45.2695793229,48.0,26.0,83.3440101083,43.0,2.0,44.1412566993,48.0,26.0,63.7306059682
400489798,2014,03/07/2014,DEN,1,27,34,1,DEN,134,LAL,126,DEN,1,1,0,DEN,1,1,0,LAL,0,0,1,LAL,0,0,1,43.0,2.0,41.4361004917,30.0,29.0,65.4645283642,43.0,2.0,45.5123090355,30.0,29.0,61.8997161815
400489809,2014,03/09/2014,DEN,0,27,35,0,NO,111,DEN,107,NO,1,0,1,DEN,0,1,0,NO,1,0,1,DEN,0,1,0,39.0,2.0,40.9733995053,44.0,6.0,55.2061749864,39.0,2.0,37.9532942434,44.0,6.0,35.8006488979
400489816,2014,03/10/2014,DEN,0,27,36,0,CHA,105,DEN,98,CHA,1,0,1,CHA,1,0,1,CHA,1,0,1,CHA,1,0,1,39.0,2.0,37.6241461365,48.0,17.0,57.0544140218,39.0,2.0,37.3596520809,48.0,17.0,64.8496101065
400489831,2014,03/12/2014,DEN,1,28,36,0,ORL,112,DEN,120,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,DEN,1,1,0,39.0,2.0,37.2156762884,31.0,15.0,30.1023303909,39.0,2.0,37.1515492294,31.0,15.0,35.9913094409
400489849,2014,03/14/2014,DEN,1,29,36,0,MIA,107,DEN,111,MIA,0,0,1,MIA,0,0,1,MIA,0,0,1,MIA,0,0,1,39.0,2.0,39.4655647794,46.0,19.0,59.3028612193,39.0,2.0,38.8248144722,46.0,19.0,59.0289984214
400489856,2014,03/15/2014,DEN,0,29,37,0,ATL,97,DEN,92,ATL,1,0,1,ATL,1,0,1,DEN,0,1,0,DEN,0,1,0,39.0,2.0,37.8457707255,43.0,28.0,18.0622277108,39.0,2.0,33.265899851,43.0,28.0,8.96038500875
400489875,2014,03/17/2014,DEN,1,30,37,1,DEN,110,LAC,100,LAC,0,0,1,LAC,0,0,1,LAC,0,0,1,LAC,0,0,1,43.0,2.0,40.9109549003,54.0,25.0,74.1577384667,43.0,2.0,42.3393533803,54.0,25.0,58.6895762327
400489888,2014,03/19/2014,DEN,1,31,37,1,DEN,118,DET,109,DEN,1,1,0,DEN,1,1,0,DET,0,0,1,DET,0,0,1,43.0,2.0,40.3507938507,35.0,22.0,52.0640256171,43.0,2.0,43.4724768609,35.0,22.0,46.5661828649
