game_id,season_yr,game_date,team_schedule,win_flag,wins_to_date,losses_to_date,home_flag,home_team,home_score,away_team,away_score
400578788,2015,01/03/2015,BOS,0,11,20,0,CHI,109,BOS,104
400578802,2015,01/05/2015,BOS,0,11,21,1,BOS,95,CHA,104
400578819,2015,01/07/2015,BOS,1,12,21,0,BKN,81,BOS,89
400578830,2015,01/09/2015,BOS,0,12,22,0,IND,107,BOS,103
400578845,2015,01/10/2015,BOS,0,12,23,0,TOR,109,BOS,96
400578855,2015,01/12/2015,BOS,1,13,23,1,BOS,108,NO,100
400578872,2015,01/14/2015,BOS,0,13,24,1,BOS,91,ATL,105
400578883,2015,01/16/2015,BOS,0,13,25,1,BOS,103,CHI,119
400578906,2015,01/19/2015,BOS,0,13,26,0,LAC,102,BOS,93
400578931,2015,01/22/2015,BOS,1,14,26,0,POR,89,BOS,90
400578941,2015,01/23/2015,BOS,1,15,26,0,DEN,99,BOS,100
400578957,2015,01/25/2015,BOS,0,15,27,0,GS,114,BOS,111
400578965,2015,01/26/2015,BOS,1,16,27,0,UTAH,90,BOS,99
400578978,2015,01/28/2015,BOS,0,16,28,0,MIN,110,BOS,98
400578990,2015,01/30/2015,BOS,0,16,29,1,BOS,87,HOU,93
400579008,2015,02/01/2015,BOS,0,16,30,1,BOS,75,MIA,83
400579020,2015,02/03/2015,BOS,1,17,30,0,NY,97,BOS,108
400579025,2015,02/04/2015,BOS,1,18,30,1,BOS,104,DEN,100
400579042,2015,02/06/2015,BOS,1,19,30,1,BOS,107,PHI,96
400579055,2015,02/07/2015,BOS,0,19,31,0,MIL,96,BOS,93
400579081,2015,02/11/2015,BOS,1,20,31,1,BOS,89,ATL,88
400579105,2015,02/20/2015,BOS,0,20,32,0,SAC,109,BOS,101
400579121,2015,02/22/2015,BOS,0,20,33,0,LAL,118,BOS,111
400579127,2015,02/23/2015,BOS,1,21,33,0,PHX,110,BOS,115
400579136,2015,02/25/2015,BOS,1,22,33,1,BOS,115,NY,94
400579151,2015,02/27/2015,BOS,1,23,33,1,BOS,106,CHA,98
400579172,2015,03/01/2015,BOS,0,23,34,1,BOS,101,GS,106
400579183,2015,03/03/2015,BOS,0,23,35,0,CLE,110,BOS,79
400579190,2015,03/04/2015,BOS,1,24,35,1,BOS,85,UTAH,84
400579211,2015,03/06/2015,BOS,1,25,35,0,NO,98,BOS,104
400579227,2015,03/08/2015,BOS,0,25,36,0,ORL,103,BOS,98
400579232,2015,03/09/2015,BOS,1,26,36,0,MIA,90,BOS,100
400579246,2015,03/11/2015,BOS,1,27,36,1,BOS,95,MEM,92
400579261,2015,03/13/2015,BOS,1,28,36,1,BOS,95,ORL,88
400579268,2015,03/14/2015,BOS,1,29,36,0,IND,89,BOS,93
400579284,2015,03/16/2015,BOS,1,30,36,1,BOS,108,PHI,89
400579303,2015,03/18/2015,BOS,0,30,37,0,OKC,122,BOS,118
400579320,2015,03/20/2015,BOS,0,30,38,0,SA,101,BOS,89
400579335,2015,03/22/2015,BOS,0,30,39,1,BOS,97,DET,105
400579341,2015,03/23/2015,BOS,1,31,39,0,BKN,91,BOS,110
400579356,2015,03/25/2015,BOS,0,31,40,1,BOS,86,MIA,93
400579371,2015,03/27/2015,BOS,1,32,40,0,NY,92,BOS,96
400579387,2015,03/29/2015,BOS,0,32,41,1,BOS,106,LAC,119
400579393,2015,03/30/2015,BOS,1,33,41,0,CHA,104,BOS,116
400579407,2015,04/01/2015,BOS,1,34,41,1,BOS,100,IND,87
400579421,2015,04/03/2015,BOS,0,34,42,1,BOS,101,MIL,110
400579432,2015,04/04/2015,BOS,1,35,42,0,TOR,116,BOS,117
400579456,2015,04/08/2015,BOS,1,36,42,0,DET,103,BOS,113
400579470,2015,04/10/2015,BOS,1,37,42,0,CLE,90,BOS,99
400579486,2015,04/12/2015,BOS,1,38,42,1,BOS,117,CLE,78
400579506,2015,04/14/2015,BOS,1,39,42,1,BOS,95,TOR,93
400579513,2015,04/15/2015,BOS,1,40,42,0,MIL,100,BOS,105
400578298,2015,10/29/2014,BKN,0,0,1,0,BOS,121,BKN,105
400578325,2015,11/01/2014,BKN,1,1,1,0,DET,90,BKN,102
400578336,2015,11/03/2014,BKN,1,2,1,1,BKN,116,OKC,85
400578352,2015,11/05/2014,BKN,0,2,2,1,BKN,91,MIN,98
400578367,2015,11/07/2014,BKN,1,3,2,1,BKN,110,NY,99
400578382,2015,11/09/2014,BKN,1,4,2,1,BKN,104,ORL,96
400578408,2015,11/12/2014,BKN,0,4,3,0,PHX,112,BKN,104
400578413,2015,11/13/2014,BKN,0,4,4,0,GS,107,BKN,99
400578430,2015,11/15/2014,BKN,0,4,5,0,POR,97,BKN,87
400578441,2015,11/17/2014,BKN,0,4,6,1,BKN,83,MIA,95
400578456,2015,11/19/2014,BKN,0,4,7,1,BKN,118,MIL,122
400578470,2015,11/21/2014,BKN,1,5,7,0,OKC,92,BKN,94
400578483,2015,11/22/2014,BKN,0,5,8,0,SA,99,BKN,87
400578505,2015,11/26/2014,BKN,1,6,8,0,PHI,91,BKN,99
400578534,2015,11/30/2014,BKN,0,6,9,1,BKN,84,CHI,102
400578548,2015,12/02/2014,BKN,1,7,9,0,NY,93,BKN,98
400578558,2015,12/03/2014,BKN,1,8,9,1,BKN,95,SA,93
400578572,2015,12/05/2014,BKN,0,8,10,1,BKN,75,ATL,98
400578595,2015,12/08/2014,BKN,0,8,11,1,BKN,88,CLE,110
400578612,2015,12/10/2014,BKN,0,8,12,0,CHI,105,BKN,80
400578624,2015,12/12/2014,BKN,1,9,12,1,BKN,88,PHI,70
400578633,2015,12/13/2014,BKN,1,10,12,0,CHA,87,BKN,114
400578656,2015,12/16/2014,BKN,0,10,13,1,BKN,91,MIA,95
400578666,2015,12/17/2014,BKN,0,10,14,0,TOR,105,BKN,89
400578678,2015,12/19/2014,BKN,0,10,15,0,CLE,95,BKN,91
400578695,2015,12/21/2014,BKN,1,11,15,1,BKN,110,DET,105
400578713,2015,12/23/2014,BKN,1,12,15,1,BKN,102,DEN,96
400578724,2015,12/26/2014,BKN,1,13,15,0,BOS,107,BKN,109
400578740,2015,12/27/2014,BKN,0,13,16,1,BKN,85,IND,110
400578753,2015,12/29/2014,BKN,1,14,16,1,BKN,107,SAC,99
400578759,2015,12/30/2014,BKN,1,15,16,0,CHI,82,BKN,96
400578777,2015,01/02/2015,BKN,1,16,16,0,ORL,98,BKN,100
400578797,2015,01/04/2015,BKN,0,16,17,0,MIA,88,BKN,84
400578803,2015,01/05/2015,BKN,0,16,18,1,BKN,88,DAL,96
400578819,2015,01/07/2015,BKN,0,16,19,1,BKN,81,BOS,89
400578831,2015,01/09/2015,BKN,0,16,20,1,BKN,88,PHI,90
400578843,2015,01/10/2015,BKN,0,16,21,0,DET,98,BKN,93
400578856,2015,01/12/2015,BKN,0,16,22,1,BKN,99,HOU,113
400578868,2015,01/14/2015,BKN,0,16,23,1,BKN,92,MEM,103
400578882,2015,01/16/2015,BKN,1,17,23,0,WSH,80,BKN,102
400578897,2015,01/17/2015,BKN,0,17,24,1,BKN,90,WSH,99
400578927,2015,01/21/2015,BKN,1,18,24,0,SAC,100,BKN,103
400578932,2015,01/22/2015,BKN,0,18,25,0,LAC,123,BKN,84
400578947,2015,01/24/2015,BKN,0,18,26,0,UTAH,108,BKN,73
400578975,2015,01/28/2015,BKN,0,18,27,0,ATL,113,BKN,102
400578991,2015,01/30/2015,BKN,0,18,28,1,BKN,122,TOR,127
400579012,2015,02/02/2015,BKN,1,19,28,1,BKN,102,LAC,100
400579026,2015,02/04/2015,BKN,1,20,28,0,TOR,93,BKN,109
400579038,2015,02/06/2015,BKN,1,21,28,1,BKN,92,NY,88
400579051,2015,02/07/2015,BKN,0,21,29,0,WSH,114,BKN,77
400579070,2015,02/09/2015,BKN,0,21,30,0,MIL,103,BKN,97
400579078,2015,02/10/2015,BKN,0,21,31,0,MEM,95,BKN,86
400579107,2015,02/20/2015,BKN,1,22,31,0,LAL,105,BKN,114
400579126,2015,02/23/2015,BKN,1,23,31,0,DEN,82,BKN,110
400579141,2015,02/25/2015,BKN,0,23,32,0,NO,102,BKN,96
400579155,2015,02/27/2015,BKN,0,23,33,0,HOU,102,BKN,98
400579166,2015,02/28/2015,BKN,1,24,33,0,DAL,94,BKN,104
400579178,2015,03/02/2015,BKN,1,25,33,1,BKN,110,GS,108
400579191,2015,03/04/2015,BKN,0,25,34,1,BKN,91,CHA,115
400579208,2015,03/06/2015,BKN,0,25,35,1,BKN,100,PHX,108
400579225,2015,03/08/2015,BKN,0,25,36,1,BKN,88,UTAH,95
400579239,2015,03/10/2015,BKN,0,25,37,1,BKN,91,NO,111
400579247,2015,03/11/2015,BKN,0,25,38,0,MIA,104,BKN,98
400579270,2015,03/14/2015,BKN,1,26,38,0,PHI,87,BKN,94
400579286,2015,03/16/2015,BKN,1,27,38,0,MIN,106,BKN,122
400579297,2015,03/18/2015,BKN,0,27,39,0,CLE,117,BKN,92
400579314,2015,03/20/2015,BKN,1,28,39,1,BKN,129,MIL,127
400579324,2015,03/21/2015,BKN,1,29,39,0,IND,111,BKN,123
400579341,2015,03/23/2015,BKN,0,29,40,1,BKN,91,BOS,110
400579352,2015,03/25/2015,BKN,1,30,40,0,CHA,88,BKN,91
400579370,2015,03/27/2015,BKN,1,31,40,1,BKN,106,CLE,98
400579385,2015,03/29/2015,BKN,1,32,40,1,BKN,107,LAL,99
400579400,2015,03/31/2015,BKN,1,33,40,1,BKN,111,IND,106
400579408,2015,04/01/2015,BKN,1,34,40,0,NY,98,BKN,100
400579422,2015,04/03/2015,BKN,1,35,40,1,BKN,114,TOR,109
400579430,2015,04/04/2015,BKN,0,35,41,0,ATL,131,BKN,99
400755861,2015,04/06/2015,BKN,1,36,41,1,BKN,106,POR,96
400579455,2015,04/08/2015,BKN,0,36,42,1,BKN,111,ATL,114
400579469,2015,04/10/2015,BKN,1,37,42,1,BKN,117,WSH,80
400579485,2015,04/12/2015,BKN,0,37,43,0,MIL,96,BKN,73
400579498,2015,04/13/2015,BKN,0,37,44,1,BKN,86,CHI,113
400579516,2015,04/15/2015,BKN,1,38,44,1,BKN,101,ORL,88
400578296,2015,10/29/2014,CHA,1,1,0,1,CHA,108,MIL,106
400578320,2015,11/01/2014,CHA,0,1,1,1,CHA,69,MEM,71
400578333,2015,11/02/2014,CHA,0,1,2,0,NY,96,CHA,93
400578346,2015,11/04/2014,CHA,0,1,3,0,NO,100,CHA,91
400578349,2015,11/05/2014,CHA,1,2,3,1,CHA,96,MIA,89
400578363,2015,11/07/2014,CHA,1,3,3,1,CHA,122,ATL,119
400578389,2015,11/09/2014,CHA,0,3,4,0,LAL,107,CHA,92
400578399,2015,11/11/2014,CHA,0,3,5,0,POR,102,CHA,100
400578422,2015,11/14/2014,CHA,1,4,5,0,PHX,95,CHA,103
400578432,2015,11/15/2014,CHA,0,4,6,0,GS,112,CHA,87
400578438,2015,11/17/2014,CHA,0,4,7,1,CHA,80,DAL,107
400578452,2015,11/19/2014,CHA,0,4,8,0,IND,88,CHA,86
400578464,2015,11/21/2014,CHA,0,4,9,1,CHA,100,ORL,105
400578487,2015,11/23/2014,CHA,0,4,10,0,MIA,94,CHA,93
400578490,2015,11/24/2014,CHA,0,4,11,1,CHA,92,LAC,113
400578502,2015,11/26/2014,CHA,0,4,12,1,CHA,97,POR,105
400578516,2015,11/28/2014,CHA,0,4,13,1,CHA,101,GS,106
400578529,2015,11/29/2014,CHA,0,4,14,0,ATL,105,CHA,75
400578555,2015,12/03/2014,CHA,0,4,15,1,CHA,95,CHI,102
400578568,2015,12/05/2014,CHA,1,5,15,1,CHA,103,NY,102
400578608,2015,12/10/2014,CHA,1,6,15,1,CHA,96,BOS,87
400578626,2015,12/12/2014,CHA,0,6,16,0,MEM,113,CHA,107
400578633,2015,12/13/2014,CHA,0,6,17,1,CHA,87,BKN,114
400578647,2015,12/15/2014,CHA,0,6,18,0,CLE,97,CHA,88
400578661,2015,12/17/2014,CHA,0,6,19,1,CHA,106,PHX,111
400578676,2015,12/19/2014,CHA,1,7,19,0,PHI,91,CHA,109
400578687,2015,12/20/2014,CHA,1,8,19,1,CHA,104,UTAH,86
400578701,2015,12/22/2014,CHA,1,9,19,1,CHA,110,DEN,82
400578715,2015,12/23/2014,CHA,1,10,19,0,MIL,101,CHA,108
400578730,2015,12/26/2014,CHA,0,10,20,0,OKC,98,CHA,75
400578736,2015,12/27/2014,CHA,0,10,21,1,CHA,94,ORL,102
400578751,2015,12/29/2014,CHA,0,10,22,1,CHA,94,MIL,104
400578770,2015,12/31/2014,CHA,0,10,23,0,HOU,102,CHA,83
400578776,2015,01/02/2015,CHA,0,10,24,1,CHA,87,CLE,91
400578787,2015,01/03/2015,CHA,1,11,24,0,ORL,90,CHA,98
400578802,2015,01/05/2015,CHA,1,12,24,0,BOS,95,CHA,104
400578814,2015,01/07/2015,CHA,1,13,24,1,CHA,98,NO,94
400578827,2015,01/08/2015,CHA,1,14,24,0,TOR,95,CHA,103
400578841,2015,01/10/2015,CHA,1,15,24,0,NY,82,CHA,110
400578866,2015,01/14/2015,CHA,0,15,25,1,CHA,93,SA,98
400578892,2015,01/17/2015,CHA,1,16,25,1,CHA,80,IND,71
400578903,2015,01/19/2015,CHA,1,17,25,1,CHA,105,MIN,80
400578917,2015,01/21/2015,CHA,1,18,25,1,CHA,78,MIA,76
400578935,2015,01/23/2015,CHA,0,18,26,0,CLE,129,CHA,90
400578944,2015,01/24/2015,CHA,1,19,26,1,CHA,76,NY,71
400578981,2015,01/28/2015,CHA,0,19,27,0,SA,95,CHA,86
400579005,2015,01/31/2015,CHA,1,20,27,0,DEN,86,CHA,104
400579011,2015,02/02/2015,CHA,1,21,27,0,WSH,88,CHA,92
400579034,2015,02/05/2015,CHA,1,22,27,1,CHA,94,WSH,87
400579053,2015,02/07/2015,CHA,0,22,28,0,PHI,89,CHA,81
400579060,2015,02/08/2015,CHA,0,22,29,1,CHA,102,IND,103
400579075,2015,02/10/2015,CHA,0,22,30,1,CHA,78,DET,106
400579108,2015,02/21/2015,CHA,0,22,31,1,CHA,103,OKC,110
400579119,2015,02/22/2015,CHA,0,22,32,0,DAL,92,CHA,81
400579137,2015,02/25/2015,CHA,1,23,32,0,CHI,86,CHA,98
400579151,2015,02/27/2015,CHA,0,23,33,0,BOS,106,CHA,98
400579174,2015,03/01/2015,CHA,1,24,33,0,ORL,83,CHA,98
400579182,2015,03/03/2015,CHA,1,25,33,1,CHA,104,LAL,103
400579191,2015,03/04/2015,CHA,1,26,33,0,BKN,91,CHA,115
400579203,2015,03/06/2015,CHA,1,27,33,1,CHA,103,TOR,94
400579226,2015,03/08/2015,CHA,1,28,33,0,DET,101,CHA,108
400579230,2015,03/09/2015,CHA,0,28,34,1,CHA,69,WSH,95
400579244,2015,03/11/2015,CHA,0,28,35,1,CHA,106,SAC,113
400579259,2015,03/13/2015,CHA,1,29,35,1,CHA,101,CHI,91
400579289,2015,03/16/2015,CHA,0,29,36,0,UTAH,94,CHA,66
400579296,2015,03/17/2015,CHA,0,29,37,0,LAC,99,CHA,92
400579321,2015,03/20/2015,CHA,0,29,38,0,SAC,101,CHA,91
400579337,2015,03/22/2015,CHA,1,30,38,0,MIN,98,CHA,109
400579343,2015,03/23/2015,CHA,0,30,39,0,CHI,98,CHA,86
400579352,2015,03/25/2015,CHA,0,30,40,1,CHA,88,BKN,91
400579368,2015,03/27/2015,CHA,0,30,41,0,WSH,110,CHA,107
400579379,2015,03/28/2015,CHA,1,31,41,1,CHA,115,ATL,100
400579393,2015,03/30/2015,CHA,0,31,42,1,CHA,104,BOS,116
400579404,2015,04/01/2015,CHA,1,32,42,1,CHA,102,DET,78
400579419,2015,04/03/2015,CHA,0,32,43,0,IND,93,CHA,74
400579429,2015,04/04/2015,CHA,1,33,43,1,CHA,92,PHI,91
400579447,2015,04/07/2015,CHA,0,33,44,0,MIA,105,CHA,100
400579452,2015,04/08/2015,CHA,0,33,45,1,CHA,74,TOR,92
400579468,2015,04/10/2015,CHA,0,33,46,0,ATL,104,CHA,80
400579487,2015,04/12/2015,CHA,0,33,47,0,DET,116,CHA,77
400579494,2015,04/13/2015,CHA,0,33,48,1,CHA,90,HOU,100
400579520,2015,04/15/2015,CHA,0,33,49,0,TOR,92,CHA,87
400578302,2015,10/29/2014,CHI,1,1,0,0,NY,80,CHI,104
400578314,2015,10/31/2014,CHI,0,1,1,1,CHI,108,CLE,114
400578327,2015,11/01/2014,CHI,1,2,1,0,MIN,105,CHI,106
400578345,2015,11/04/2014,CHI,1,3,1,1,CHI,98,ORL,90
400578354,2015,11/05/2014,CHI,1,4,1,0,MIL,86,CHI,95
400578365,2015,11/07/2014,CHI,1,5,1,0,PHI,115,CHI,118
400578378,2015,11/08/2014,CHI,0,5,2,1,CHI,101,BOS,106
400578393,2015,11/10/2014,CHI,1,6,2,1,CHI,102,DET,91
400578411,2015,11/13/2014,CHI,1,7,2,0,TOR,93,CHI,100
400578427,2015,11/15/2014,CHI,0,7,3,1,CHI,90,IND,99
400578446,2015,11/17/2014,CHI,1,8,3,0,LAC,89,CHI,105
400578463,2015,11/20/2014,CHI,0,8,4,0,SAC,103,CHI,88
400578475,2015,11/21/2014,CHI,0,8,5,0,POR,105,CHI,87
400578496,2015,11/24/2014,CHI,1,9,5,0,UTAH,95,CHI,97
400578501,2015,11/25/2014,CHI,0,9,6,0,DEN,114,CHI,109
400578515,2015,11/28/2014,CHI,1,10,6,0,BOS,102,CHI,109
400578534,2015,11/30/2014,CHI,1,11,6,0,BKN,84,CHI,102
400578549,2015,12/02/2014,CHI,0,11,7,1,CHI,129,DAL,132
400578555,2015,12/03/2014,CHI,1,12,7,0,CHA,95,CHI,102
400578581,2015,12/06/2014,CHI,0,12,8,1,CHI,102,GS,112
400578612,2015,12/10/2014,CHI,1,13,8,1,CHI,105,BKN,80
400578620,2015,12/12/2014,CHI,1,14,8,1,CHI,115,POR,96
400578641,2015,12/14/2014,CHI,1,15,8,0,MIA,75,CHI,93
400578650,2015,12/15/2014,CHI,0,15,9,0,ATL,93,CHI,86
400578671,2015,12/18/2014,CHI,1,16,9,1,CHI,103,NY,97
400578681,2015,12/19/2014,CHI,1,17,9,0,MEM,97,CHI,103
400578702,2015,12/22/2014,CHI,1,18,9,1,CHI,129,TOR,120
400578711,2015,12/23/2014,CHI,1,19,9,0,WSH,91,CHI,99
400578722,2015,12/25/2014,CHI,1,20,9,1,CHI,113,LAL,93
400578739,2015,12/27/2014,CHI,1,21,9,1,CHI,107,NO,100
400578752,2015,12/29/2014,CHI,1,22,9,0,IND,90,CHI,92
400578759,2015,12/30/2014,CHI,0,22,10,1,CHI,82,BKN,96
400578774,2015,01/01/2015,CHI,1,23,10,1,CHI,106,DEN,101
400578788,2015,01/03/2015,CHI,1,24,10,1,CHI,109,BOS,104
400578804,2015,01/05/2015,CHI,1,25,10,1,CHI,114,HOU,105
400578820,2015,01/07/2015,CHI,0,25,11,1,CHI,77,UTAH,97
400578835,2015,01/09/2015,CHI,0,25,12,0,WSH,102,CHI,86
400578846,2015,01/10/2015,CHI,1,26,12,1,CHI,95,MIL,87
400578858,2015,01/12/2015,CHI,0,26,13,1,CHI,114,ORL,121
