game_id,season_yr,game_date,team_schedule,win_flag,wins_to_date,losses_to_date,home_flag,home_team,home_score,away_team,away_score,model1_game_pick,model1_game_pick_correct_flag,model1_game_win_flag,model1_game_loss_flag,model2_game_pick,model2_game_pick_correct_flag,model2_game_win_flag,model2_game_loss_flag,model3_game_pick,model3_game_pick_correct_flag,model3_game_win_flag,model3_game_loss_flag,model4_game_pick,model4_game_pick_correct_flag,model4_game_win_flag,model4_game_loss_flag,model3_this_t_mu,model3_this_t_sigma,model3_this_t_wt_pick,model3_other_t_mu,model3_other_t_sigma,model3_other_t_wt_pick,model4_this_t_mu,model4_this_t_sigma,model4_this_t_wt_pick,model4_other_t_mu,model4_other_t_sigma,model4_other_t_wt_pick
320212001,2012,02/12/2012,ATL,0,18,10,1,ATL,87,MIA,107,MIA,1,0,1,MIA,1,0,1,ATL,0,1,0,MIA,1,0,1,46.0,16.0,79.5404969261,59.0,16.0,59.6743921401,46.0,16.0,75.7334451688,59.0,16.0,92.2914502396
320214013,2012,02/14/2012,ATL,0,18,11,0,LAL,86,ATL,78,LAL,1,0,1,ATL,0,1,0,ATL,0,1,0,LAL,1,0,1,42.0,16.0,59.929452016,63.0,16.0,54.6430575945,42.0,16.0,59.9835817292,63.0,16.0,72.3660330087
320215021,2012,02/15/2012,ATL,1,19,11,0,PHX,99,ATL,101,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,42.0,16.0,49.5306161909,37.0,16.0,20.8031642917,42.0,16.0,30.1843432287,37.0,16.0,28.9948859906
320218022,2012,02/18/2012,ATL,0,19,12,0,POR,97,ATL,77,ATL,0,1,0,ATL,0,1,0,POR,1,0,1,ATL,0,1,0,42.0,16.0,48.5715711336,38.0,16.0,49.6829842376,42.0,16.0,38.4245948024,38.0,16.0,2.89384700449
320220004,2012,02/20/2012,ATL,0,19,13,0,CHI,90,ATL,79,CHI,1,0,1,CHI,1,0,1,CHI,1,0,1,ATL,0,1,0,42.0,16.0,26.480580485,50.0,16.0,40.8853932659,42.0,16.0,51.7295359142,50.0,16.0,11.5806035826
320222018,2012,02/22/2012,ATL,0,19,14,0,NY,99,ATL,82,NY,1,0,1,ATL,0,1,0,NY,1,0,1,NY,1,0,1,42.0,16.0,58.5171705756,48.0,16.0,71.446607507,42.0,16.0,33.7272519533,48.0,16.0,37.0369844289
320223001,2012,02/23/2012,ATL,1,20,14,1,ATL,83,ORL,78,ATL,1,1,0,ORL,0,0,1,ATL,1,1,0,ORL,0,0,1,46.0,16.0,27.853524142,23.0,16.0,23.030696419,46.0,16.0,38.0656938325,23.0,16.0,42.4320461537
320229001,2012,02/29/2012,ATL,0,20,15,1,ATL,82,GS,85,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,46.0,16.0,46.9825024887,33.0,16.0,46.848632179,46.0,16.0,50.5288049702,33.0,16.0,15.101066712
320302001,2012,03/02/2012,ATL,1,21,15,1,ATL,99,MIL,94,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,MIL,0,0,1,46.0,16.0,54.8057182831,35.0,16.0,10.5160456602,46.0,16.0,20.3207060375,35.0,16.0,24.2254848964
320303001,2012,03/03/2012,ATL,1,22,15,1,ATL,97,OKC,90,OKC,0,0,1,OKC,0,0,1,ATL,1,1,0,OKC,0,0,1,46.0,16.0,59.9476556244,58.0,16.0,58.089525487,46.0,16.0,44.830205953,58.0,16.0,64.8659442519
320306011,2012,03/06/2012,ATL,1,23,15,0,IND,96,ATL,101,IND,0,0,1,IND,0,0,1,IND,0,0,1,IND,0,0,1,42.0,16.0,53.1052,54.0,16.0,73.5749296786,42.0,16.0,37.0024385384,54.0,16.0,38.5152757272
320307014,2012,03/07/2012,ATL,0,23,16,0,MIA,89,ATL,86,MIA,1,0,1,MIA,1,0,1,MIA,1,0,1,MIA,1,0,1,42.0,16.0,45.3832079588,63.0,16.0,65.5283069862,42.0,16.0,37.3895538439,63.0,16.0,53.5342437097
320309008,2012,03/09/2012,ATL,0,23,17,0,DET,86,ATL,85,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,42.0,16.0,34.6833036543,35.0,16.0,8.16328201967,42.0,16.0,37.0611265152,35.0,16.0,36.06026484
320311023,2012,03/11/2012,ATL,1,24,17,0,SAC,99,ATL,106,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,SAC,0,0,1,42.0,16.0,34.7460992677,32.0,16.0,14.8833474844,42.0,16.0,29.7835525015,32.0,16.0,29.9203835248
320313007,2012,03/13/2012,ATL,0,24,18,0,DEN,118,ATL,117,DEN,1,0,1,DEN,1,0,1,ATL,0,1,0,ATL,0,1,0,42.0,16.0,59.4672967068,52.0,16.0,55.9809074259,42.0,16.0,60.4470566529,52.0,16.0,51.5481890304
320314012,2012,03/14/2012,ATL,0,24,19,0,LAC,96,ATL,82,LAC,1,0,1,LAC,1,0,1,LAC,1,0,1,LAC,1,0,1,42.0,16.0,34.0765399078,51.0,16.0,67.5586771241,42.0,16.0,17.420513894,51.0,16.0,38.6085043391
320316001,2012,03/16/2012,ATL,1,25,19,1,ATL,102,WSH,88,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,46.0,16.0,22.151680153,30.0,16.0,18.6841718666,46.0,16.0,44.5547404354,30.0,16.0,44.0460727224
320318005,2012,03/18/2012,ATL,1,26,19,0,CLE,87,ATL,103,ATL,1,1,0,ATL,1,1,0,CLE,0,0,1,ATL,1,1,0,42.0,16.0,38.2729292967,35.0,16.0,39.5914541939,42.0,16.0,41.840445541,35.0,16.0,24.4865056422
320319001,2012,03/19/2012,ATL,0,26,20,1,ATL,76,BOS,79,BOS,1,0,1,ATL,0,1,0,BOS,1,0,1,ATL,0,1,0,46.0,16.0,58.1821993855,50.0,16.0,78.5670392725,46.0,16.0,67.2691815429,50.0,16.0,31.8662643797
320321001,2012,03/21/2012,ATL,1,27,20,1,ATL,103,CLE,102,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,46.0,16.0,37.0302445633,31.0,16.0,15.5723092243,46.0,16.0,50.2099489823,31.0,16.0,32.779977816
320323001,2012,03/23/2012,ATL,1,28,20,1,ATL,93,BKN,84,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,46.0,16.0,32.6358024457,42.0,16.0,31.7191584507,46.0,16.0,54.2968083758,42.0,16.0,36.2389698552
320324027,2012,03/24/2012,ATL,1,29,20,0,WSH,92,ATL,95,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,42.0,16.0,39.3945988363,34.0,16.0,30.4313423168,42.0,16.0,57.7501350717,34.0,16.0,48.8972062848
320325001,2012,03/25/2012,ATL,1,30,20,1,ATL,139,UTAH,133,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,UTAH,0,0,1,46.0,16.0,82.4066411694,41.0,16.0,44.050158939,46.0,16.0,47.1943605526,41.0,16.0,50.2188639663
320327015,2012,03/27/2012,ATL,0,30,21,0,MIL,108,ATL,101,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,42.0,16.0,52.9155003242,39.0,16.0,24.8224149939,42.0,16.0,52.2099038634,39.0,16.0,45.0805493079
320328001,2012,03/28/2012,ATL,0,30,22,1,ATL,77,CHI,98,CHI,1,0,1,CHI,1,0,1,CHI,1,0,1,CHI,1,0,1,46.0,16.0,42.2119234632,46.0,16.0,70.5632716424,46.0,16.0,35.0632900185,46.0,16.0,57.3226766072
320330001,2012,03/30/2012,ATL,1,31,22,1,ATL,100,NY,90,NY,0,0,1,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,46.0,16.0,55.4093519326,44.0,16.0,51.7975961476,46.0,16.0,48.8512926582,44.0,16.0,42.1874058033
320331020,2012,03/31/2012,ATL,0,31,23,0,PHI,95,ATL,90,PHI,1,0,1,ATL,0,1,0,PHI,1,0,1,ATL,0,1,0,42.0,16.0,24.1292638897,50.0,16.0,64.5066796525,42.0,16.0,55.4803408025,50.0,16.0,34.213566427
320404001,2012,04/04/2012,ATL,1,32,23,1,ATL,120,CHA,93,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,46.0,16.0,47.0650940305,20.0,16.0,-9.03704510079,46.0,16.0,47.7367841429,20.0,16.0,16.4576308516
320406001,2012,04/06/2012,ATL,1,33,23,1,ATL,101,DET,96,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,DET,0,0,1,46.0,16.0,64.7870465839,31.0,16.0,22.0504102929,46.0,16.0,47.9709711549,31.0,16.0,51.9464369119
320407030,2012,04/07/2012,ATL,1,34,23,0,CHA,96,ATL,116,ATL,1,1,0,ATL,1,1,0,CHA,0,0,1,ATL,1,1,0,42.0,16.0,36.3954335223,24.0,16.0,47.8620172323,42.0,16.0,29.0692261731,24.0,16.0,25.988478398
320411002,2012,04/11/2012,ATL,0,34,24,0,BOS,88,ATL,86,BOS,1,0,1,BOS,1,0,1,BOS,1,0,1,ATL,0,1,0,42.0,16.0,38.2835523016,54.0,16.0,68.8012895508,42.0,16.0,47.4556402252,54.0,16.0,46.1441342395
320413019,2012,04/13/2012,ATL,1,35,24,0,ORL,81,ATL,109,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,42.0,16.0,50.909326987,27.0,16.0,29.9451367387,42.0,16.0,55.1861445463,27.0,16.0,43.2156201524
320415001,2012,04/15/2012,ATL,0,35,25,1,ATL,86,TOR,102,ATL,0,1,0,ATL,0,1,0,TOR,1,0,1,ATL,0,1,0,46.0,16.0,37.2364507486,30.0,16.0,37.9716150037,46.0,16.0,29.7475517485,30.0,16.0,9.22913249904
320416028,2012,04/16/2012,ATL,1,36,25,0,TOR,87,ATL,109,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,42.0,16.0,71.1795045162,34.0,16.0,21.4949511878,42.0,16.0,50.4572335948,34.0,16.0,7.10139317494
320418001,2012,04/18/2012,ATL,1,37,25,1,ATL,116,DET,84,ATL,1,1,0,ATL,1,1,0,DET,0,0,1,ATL,1,1,0,46.0,16.0,21.3909367513,31.0,16.0,35.4360834408,46.0,16.0,60.6988855141,31.0,16.0,36.5523590127
320420001,2012,04/20/2012,ATL,1,38,25,1,ATL,97,BOS,92,BOS,0,0,1,ATL,1,1,0,BOS,0,0,1,ATL,1,1,0,46.0,16.0,19.956183231,50.0,16.0,47.016968551,46.0,16.0,47.2003787985,50.0,16.0,29.5504222874
320422001,2012,04/22/2012,ATL,0,38,26,1,ATL,112,NY,113,NY,1,0,1,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,46.0,16.0,70.0966025076,44.0,16.0,46.1240625683,46.0,16.0,46.5881886243,44.0,16.0,39.0312101411
320424001,2012,04/24/2012,ATL,1,39,26,1,ATL,109,LAC,102,LAC,0,0,1,LAC,0,0,1,LAC,0,0,1,ATL,1,1,0,46.0,16.0,66.1339170252,47.0,16.0,70.6501308124,46.0,16.0,45.8728288547,47.0,16.0,25.7907295252
320426001,2012,04/26/2012,ATL,1,40,26,1,ATL,106,DAL,89,DAL,0,0,1,ATL,1,1,0,DAL,0,0,1,ATL,1,1,0,46.0,16.0,52.4775843592,44.0,16.0,69.3742143096,46.0,16.0,62.1271126985,44.0,16.0,30.5849410507
311225018,2012,12/25/2011,BOS,0,0,1,0,NY,106,BOS,104,BOS,0,1,0,NY,1,0,1,BOS,0,1,0,BOS,0,1,0,50.0,16.0,39.3651716887,48.0,16.0,36.3726023635,50.0,16.0,65.0724257844,48.0,16.0,48.7491256197
311227014,2012,12/27/2011,BOS,0,0,2,0,MIA,115,BOS,107,MIA,1,0,1,MIA,1,0,1,MIA,1,0,1,MIA,1,0,1,50.0,16.0,39.4845033212,63.0,16.0,50.9566784546,50.0,16.0,27.904860451,63.0,16.0,36.4560918829
311228003,2012,12/28/2011,BOS,0,0,3,0,NO,97,BOS,78,BOS,0,1,0,NO,1,0,1,BOS,0,1,0,BOS,0,1,0,50.0,16.0,42.4988283678,28.0,16.0,20.9820660036,50.0,16.0,41.2898342251,28.0,16.0,-3.3261443279
311230002,2012,12/30/2011,BOS,1,1,3,1,BOS,96,DET,85,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,54.0,16.0,55.0341120856,31.0,16.0,37.7315286412,54.0,16.0,62.6878358183,31.0,16.0,28.8313105318
320101027,2012,01/01/2012,BOS,1,2,3,0,WSH,86,BOS,94,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,50.0,16.0,34.3508697224,34.0,16.0,23.1567570788,50.0,16.0,68.6375410922,34.0,16.0,12.4942065242
320102002,2012,01/02/2012,BOS,1,3,3,1,BOS,100,WSH,92,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,54.0,16.0,58.4412120286,30.0,16.0,49.8176777592,54.0,16.0,67.0681124053,30.0,16.0,39.7528405097
320104002,2012,01/04/2012,BOS,1,4,3,1,BOS,89,BKN,70,BOS,1,1,0,BOS,1,1,0,BKN,0,0,1,BOS,1,1,0,54.0,16.0,35.6877457948,42.0,16.0,43.3985334746,54.0,16.0,52.1317515913,42.0,16.0,38.7603579363
320106002,2012,01/06/2012,BOS,0,4,4,1,BOS,74,IND,87,BOS,0,1,0,IND,1,0,1,BOS,0,1,0,BOS,0,1,0,54.0,16.0,42.2993400607,50.0,16.0,27.8691802475,54.0,16.0,72.713814951,50.0,16.0,36.0809883778
320111002,2012,01/11/2012,BOS,0,4,5,1,BOS,85,DAL,90,BOS,0,1,0,DAL,1,0,1,BOS,0,1,0,DAL,1,0,1,54.0,16.0,65.379103396,44.0,16.0,54.313687194,54.0,16.0,54.0726467532,44.0,16.0,70.284310239
320113002,2012,01/13/2012,BOS,0,4,6,1,BOS,79,CHI,88,BOS,0,1,0,CHI,1,0,1,BOS,0,1,0,CHI,1,0,1,54.0,16.0,62.2895954819,46.0,16.0,50.6981215124,54.0,16.0,43.0533776765,46.0,16.0,54.0658238045
320114011,2012,01/14/2012,BOS,0,4,7,0,IND,97,BOS,83,IND,1,0,1,IND,1,0,1,BOS,0,1,0,IND,1,0,1,50.0,16.0,50.9759891806,54.0,16.0,43.6559628082,50.0,16.0,27.6537259414,54.0,16.0,58.6809696386
320116002,2012,01/16/2012,BOS,0,4,8,1,BOS,88,OKC,97,OKC,1,0,1,OKC,1,0,1,OKC,1,0,1,BOS,0,1,0,54.0,16.0,63.7760850367,58.0,16.0,65.7460022501,54.0,16.0,62.6381215525,58.0,16.0,43.3143449124
320118002,2012,01/18/2012,BOS,1,5,8,1,BOS,96,TOR,73,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,54.0,16.0,41.977467938,30.0,16.0,-3.37900672866,54.0,16.0,47.3177609153,30.0,16.0,13.1385830608
320120002,2012,01/20/2012,BOS,0,5,9,1,BOS,71,PHX,79,BOS,0,1,0,PHX,1,0,1,BOS,0,1,0,BOS,0,1,0,54.0,16.0,47.5267894464,33.0,16.0,27.7745259448,54.0,16.0,48.8574077603,33.0,16.0,42.1372653533
320122027,2012,01/22/2012,BOS,1,6,9,0,WSH,94,BOS,100,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,50.0,16.0,49.5624708864,34.0,16.0,32.7952009907,50.0,16.0,28.7582183166,34.0,16.0,12.5186953378
320123002,2012,01/23/2012,BOS,1,7,9,1,BOS,87,ORL,56,BOS,1,1,0,ORL,0,0,1,BOS,1,1,0,ORL,0,0,1,54.0,16.0,26.8531598834,23.0,16.0,9.29925782807,54.0,16.0,49.4534188812,23.0,16.0,49.9520823392
320126019,2012,01/26/2012,BOS,1,8,9,0,ORL,83,BOS,91,BOS,1,1,0,ORL,0,0,1,BOS,1,1,0,BOS,1,1,0,50.0,16.0,72.7794896236,27.0,16.0,14.3436591301,50.0,16.0,48.7002221202,27.0,16.0,30.2982982504
320127002,2012,01/27/2012,BOS,1,9,9,1,BOS,94,IND,87,BOS,1,1,0,IND,0,0,1,BOS,1,1,0,IND,0,0,1,54.0,16.0,40.2977419101,50.0,16.0,37.2269725703,54.0,16.0,58.7793173827,50.0,16.0,66.1618396423
320129002,2012,01/29/2012,BOS,0,9,10,1,BOS,87,CLE,88,BOS,0,1,0,BOS,0,1,0,BOS,0,1,0,CLE,1,0,1,54.0,16.0,37.4137668013,31.0,16.0,-1.2338708033,54.0,16.0,32.9214482668,31.0,16.0,56.4661806845
320131005,2012,01/31/2012,BOS,1,10,10,0,CLE,90,BOS,93,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,50.0,16.0,74.9547883082,35.0,16.0,35.5899025489,50.0,16.0,37.2966284188,35.0,16.0,34.1173056767
320201002,2012,02/01/2012,BOS,1,11,10,1,BOS,100,TOR,64,BOS,1,1,0,BOS,1,1,0,TOR,0,0,1,BOS,1,1,0,54.0,16.0,31.0997811454,30.0,16.0,36.3460716336,54.0,16.0,57.0290485336,30.0,16.0,54.0049322177
320203002,2012,02/03/2012,BOS,1,12,10,1,BOS,91,NY,89,BOS,1,1,0,BOS,1,1,0,NY,0,0,1,BOS,1,1,0,54.0,16.0,64.7425134019,44.0,16.0,74.1724279641,54.0,16.0,22.2152039241,44.0,16.0,21.2972963209
320205002,2012,02/05/2012,BOS,1,13,10,1,BOS,98,MEM,80,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,54.0,16.0,64.6577585853,47.0,16.0,36.6746337246,54.0,16.0,54.0387248924,47.0,16.0,28.0174672431
320207002,2012,02/07/2012,BOS,1,14,10,1,BOS,94,CHA,84,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,54.0,16.0,40.4002365641,20.0,16.0,23.8965215943,54.0,16.0,55.5926953006,20.0,16.0,24.7456689557
320209002,2012,02/09/2012,BOS,0,14,11,1,BOS,87,LAL,88,LAL,1,0,1,LAL,1,0,1,BOS,0,1,0,BOS,0,1,0,54.0,16.0,76.1746695798,59.0,16.0,57.3405794488,54.0,16.0,45.7664314068,59.0,16.0,42.7781415455
320210028,2012,02/10/2012,BOS,0,14,12,0,TOR,86,BOS,74,BOS,0,1,0,BOS,0,1,0,BOS,0,1,0,TOR,1,0,1,50.0,16.0,47.8170352805,34.0,16.0,44.4882717332,50.0,16.0,40.4887621675,34.0,16.0,48.6514064191
320212002,2012,02/12/2012,BOS,1,15,12,1,BOS,95,CHI,91,BOS,1,1,0,CHI,0,0,1,BOS,1,1,0,CHI,0,0,1,54.0,16.0,84.2362614946,46.0,16.0,40.6695183808,54.0,16.0,16.5569265155,46.0,16.0,53.3612325102
320215002,2012,02/15/2012,BOS,0,15,13,1,BOS,88,DET,98,BOS,0,1,0,BOS,0,1,0,DET,1,0,1,DET,1,0,1,54.0,16.0,72.0407223557,31.0,16.0,77.0921219472,54.0,16.0,28.9852924439,31.0,16.0,31.5136309211
320216004,2012,02/16/2012,BOS,0,15,14,0,CHI,89,BOS,80,BOS,0,1,0,CHI,1,0,1,CHI,1,0,1,BOS,0,1,0,50.0,16.0,39.8225677698,50.0,16.0,51.7081298832,50.0,16.0,65.2769829336,50.0,16.0,59.6929827126
320219008,2012,02/19/2012,BOS,0,15,15,0,DET,96,BOS,81,BOS,0,1,0,BOS,0,1,0,DET,1,0,1,BOS,0,1,0,50.0,16.0,37.1045143406,35.0,16.0,61.6471629812,50.0,16.0,67.5640837642,35.0,16.0,45.8343054101
