game_id,season_yr,game_date,team_schedule,win_flag,wins_to_date,losses_to_date,home_flag,home_team,home_score,away_team,away_score,model1_game_pick,model1_game_pick_correct_flag,model1_game_win_flag,model1_game_loss_flag,model2_game_pick,model2_game_pick_correct_flag,model2_game_win_flag,model2_game_loss_flag,model3_game_pick,model3_game_pick_correct_flag,model3_game_win_flag,model3_game_loss_flag,model4_game_pick,model4_game_pick_correct_flag,model4_game_win_flag,model4_game_loss_flag,model3_this_t_mu,model3_this_t_sigma,model3_this_t_wt_pick,model3_other_t_mu,model3_other_t_sigma,model3_other_t_wt_pick,model4_this_t_mu,model4_this_t_sigma,model4_this_t_wt_pick,model4_other_t_mu,model4_other_t_sigma,model4_other_t_wt_pick
400578466,2015,11/21/2014,ATL,1,6,5,1,ATL,99,DET,89,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,52.0,9.0,37.8098554369,32.0,19.0,-13.2812191249,52.0,9.0,51.484058788,32.0,19.0,22.4328892024
400578497,2015,11/25/2014,ATL,1,7,5,0,WSH,102,ATL,106,ATL,1,1,0,WSH,0,0,1,WSH,0,0,1,ATL,1,1,0,48.0,9.0,42.7473492461,48.0,26.0,50.9641588768,48.0,9.0,46.747486833,48.0,26.0,37.5768485611
400578507,2015,11/26/2014,ATL,0,7,6,1,ATL,115,TOR,126,ATL,0,1,0,TOR,1,0,1,TOR,1,0,1,ATL,0,1,0,52.0,9.0,31.4746379852,44.0,4.0,46.0073574905,52.0,9.0,57.270136288,44.0,4.0,42.9316556872
400578517,2015,11/28/2014,ATL,1,8,6,1,ATL,100,NO,91,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,52.0,9.0,36.9042176095,46.0,27.0,23.8101565186,52.0,9.0,64.5912048049,46.0,27.0,43.361215681
400578529,2015,11/29/2014,ATL,1,9,6,1,ATL,105,CHA,75,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,52.0,9.0,40.2204296953,31.0,30.0,-5.08811274625,52.0,9.0,50.4658370023,31.0,30.0,40.0160301723
400578546,2015,12/02/2014,ATL,1,10,6,1,ATL,109,BOS,105,ATL,1,1,0,ATL,1,1,0,BOS,0,0,1,ATL,1,1,0,52.0,9.0,41.7461372377,41.0,29.0,44.0904696947,52.0,9.0,45.2482733712,41.0,29.0,-5.38794914374
400578559,2015,12/03/2014,ATL,1,11,6,0,MIA,102,ATL,112,ATL,1,1,0,ATL,1,1,0,MIA,0,0,1,MIA,0,0,1,48.0,9.0,50.5229753066,48.0,17.0,76.8738444887,48.0,9.0,48.0232256722,48.0,17.0,60.1056689617
400578572,2015,12/05/2014,ATL,1,12,6,0,BKN,75,ATL,98,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,48.0,9.0,55.4228124752,31.0,15.0,39.0234986666,48.0,9.0,55.7879703818,31.0,15.0,41.1319768395
400578587,2015,12/07/2014,ATL,1,13,6,1,ATL,96,DEN,84,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,52.0,9.0,33.161839228,25.0,14.0,-0.0107687041532,52.0,9.0,50.6579289345,25.0,14.0,33.1120212722
400578593,2015,12/08/2014,ATL,1,14,6,0,IND,92,ATL,108,ATL,1,1,0,ATL,1,1,0,IND,0,0,1,ATL,1,1,0,48.0,9.0,43.2178680134,45.0,3.0,44.6102934916,48.0,9.0,42.1630013592,45.0,3.0,40.206384586
400578611,2015,12/10/2014,ATL,1,15,6,1,ATL,95,PHI,79,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,52.0,9.0,52.3280914562,20.0,8.0,11.923902488,52.0,9.0,58.5376848924,20.0,8.0,33.4817049579
400578622,2015,12/12/2014,ATL,1,16,6,1,ATL,87,ORL,81,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ORL,0,0,1,52.0,9.0,63.9690693114,31.0,22.0,44.3036697285,52.0,9.0,55.7541438415,31.0,22.0,99.4901542118
400578635,2015,12/13/2014,ATL,0,16,7,0,ORL,100,ATL,99,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,48.0,9.0,31.2155638629,35.0,22.0,26.6841939578,48.0,9.0,60.124969396,35.0,22.0,8.41664334023
400578650,2015,12/15/2014,ATL,1,17,7,1,ATL,93,CHI,86,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,52.0,9.0,39.5783998135,48.0,16.0,36.3786532191,52.0,9.0,58.6082068108,48.0,16.0,12.6100819667
400578662,2015,12/17/2014,ATL,1,18,7,0,CLE,98,ATL,127,CLE,0,0,1,ATL,1,1,0,CLE,0,0,1,ATL,1,1,0,48.0,9.0,44.882183129,59.0,23.0,48.8818312483,48.0,9.0,38.4305356611,59.0,23.0,35.8783829534
400578688,2015,12/20/2014,ATL,1,19,7,0,HOU,97,ATL,104,HOU,0,0,1,HOU,0,0,1,HOU,0,0,1,ATL,1,1,0,48.0,9.0,55.1593284877,57.0,25.0,57.4082674129,48.0,9.0,77.0316827576,57.0,25.0,19.6941830689
400578705,2015,12/22/2014,ATL,1,20,7,0,DAL,102,ATL,105,ATL,1,1,0,DAL,0,0,1,DAL,0,0,1,ATL,1,1,0,48.0,9.0,47.126063966,41.0,18.0,53.8486425396,48.0,9.0,43.9553532524,41.0,18.0,33.4422784326
400578712,2015,12/23/2014,ATL,1,21,7,1,ATL,107,LAC,104,LAC,0,0,1,ATL,1,1,0,LAC,0,0,1,LAC,0,0,1,52.0,9.0,51.1010719026,55.0,6.0,55.9710346377,52.0,9.0,50.0760018726,55.0,6.0,53.1750966509
400578726,2015,12/26/2014,ATL,0,21,8,1,ATL,77,MIL,107,MIL,1,0,1,ATL,0,1,0,MIL,1,0,1,MIL,1,0,1,52.0,9.0,47.9851346898,55.0,1.0,52.7924604914,52.0,9.0,30.9199105675,55.0,1.0,55.2245207197
400578741,2015,12/27/2014,ATL,1,22,8,0,MIL,85,ATL,90,MIL,0,0,1,ATL,1,1,0,MIL,0,0,1,MIL,0,0,1,48.0,9.0,39.787731334,59.0,1.0,58.8293968504,48.0,9.0,47.5792151115,59.0,1.0,58.2426982103
400578758,2015,12/30/2014,ATL,1,23,8,1,ATL,109,CLE,101,CLE,0,0,1,ATL,1,1,0,CLE,0,0,1,ATL,1,1,0,52.0,9.0,38.2198983079,55.0,23.0,41.4080482685,52.0,9.0,43.448481554,55.0,23.0,37.6163354226
400578784,2015,01/02/2015,ATL,1,24,8,0,UTAH,92,ATL,98,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,48.0,9.0,55.5525684827,43.0,21.0,3.12548608291,48.0,9.0,40.6038295182,43.0,21.0,31.8910304255
400578793,2015,01/03/2015,ATL,1,25,8,0,POR,107,ATL,115,ATL,1,1,0,POR,0,0,1,ATL,1,1,0,POR,0,0,1,48.0,9.0,48.2678286687,29.0,7.0,38.5888902943,48.0,9.0,30.4804976161,29.0,7.0,45.6565943083
400578811,2015,01/05/2015,ATL,1,26,8,0,LAC,98,ATL,107,LAC,0,0,1,ATL,1,1,0,LAC,0,0,1,ATL,1,1,0,48.0,9.0,41.4985808436,59.0,6.0,49.9708442833,48.0,9.0,60.9229666652,59.0,6.0,59.8605826581
400578818,2015,01/07/2015,ATL,1,27,8,1,ATL,96,MEM,86,MEM,0,0,1,ATL,1,1,0,MEM,0,0,1,ATL,1,1,0,52.0,9.0,43.1571701158,49.0,5.0,54.1333456755,52.0,9.0,47.5981611867,49.0,5.0,47.3830793518
400578832,2015,01/09/2015,ATL,1,28,8,0,DET,103,ATL,106,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,48.0,9.0,63.1390036992,36.0,19.0,45.7030725332,48.0,9.0,51.3397632707,36.0,19.0,22.860758104
400578850,2015,01/11/2015,ATL,1,29,8,1,ATL,120,WSH,89,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,WSH,0,0,1,52.0,9.0,43.158285076,44.0,26.0,34.8031863034,52.0,9.0,47.9758710219,44.0,26.0,65.749920709
400578860,2015,01/13/2015,ATL,1,30,8,0,PHI,87,ATL,105,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,48.0,9.0,49.6303461026,24.0,8.0,0.767597253141,48.0,9.0,49.9563088411,24.0,8.0,30.556166205
400578872,2015,01/14/2015,ATL,1,31,8,0,BOS,91,ATL,105,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,BOS,0,0,1,48.0,9.0,51.9614902032,45.0,29.0,-13.2038138861,48.0,9.0,47.3125232074,45.0,29.0,66.9116626489
400578884,2015,01/16/2015,ATL,1,32,8,0,TOR,89,ATL,110,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,48.0,9.0,44.8940597979,48.0,4.0,43.2408572864,48.0,9.0,60.4614783162,48.0,4.0,43.6267811274
400578894,2015,01/17/2015,ATL,1,33,8,0,CHI,99,ATL,107,CHI,0,0,1,ATL,1,1,0,CHI,0,0,1,ATL,1,1,0,48.0,9.0,40.0455221714,52.0,16.0,75.3615836849,48.0,9.0,61.1656781844,52.0,16.0,42.1679577371
400578905,2015,01/19/2015,ATL,1,34,8,1,ATL,93,DET,82,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,DET,0,0,1,52.0,9.0,47.7777162484,32.0,19.0,28.2886306212,52.0,9.0,36.1775526012,32.0,19.0,37.7316671242
400578920,2015,01/21/2015,ATL,1,35,8,1,ATL,110,IND,91,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,52.0,9.0,45.7173571203,41.0,3.0,33.6347519617,52.0,9.0,50.7688555491,41.0,3.0,37.8371819985
400578934,2015,01/23/2015,ATL,1,36,8,1,ATL,103,OKC,93,OKC,0,0,1,ATL,1,1,0,ATL,1,1,0,OKC,0,0,1,52.0,9.0,48.1976192885,56.0,10.0,46.0067596653,52.0,9.0,36.6742925063,56.0,10.0,61.3110948958
400578953,2015,01/25/2015,ATL,1,37,8,1,ATL,112,MIN,100,ATL,1,1,0,ATL,1,1,0,MIN,0,0,1,ATL,1,1,0,52.0,9.0,45.4607197323,24.0,20.0,59.5262918887,52.0,9.0,64.7274316141,24.0,20.0,46.2321347281
400578975,2015,01/28/2015,ATL,1,38,8,1,ATL,113,BKN,102,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,52.0,9.0,53.8982898956,27.0,15.0,30.1081115828,52.0,9.0,55.7394279741,27.0,15.0,43.0632713095
400578989,2015,01/30/2015,ATL,1,39,8,1,ATL,105,POR,99,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,52.0,9.0,39.1488542667,25.0,7.0,30.7967645428,52.0,9.0,68.3032502845,25.0,7.0,28.0428132794
400579000,2015,01/31/2015,ATL,1,40,8,1,ATL,91,PHI,85,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,52.0,9.0,45.9329007139,20.0,8.0,13.8948173741,52.0,9.0,55.9497803959,20.0,8.0,5.46714549679
400579014,2015,02/02/2015,ATL,0,40,9,0,NO,115,ATL,100,ATL,0,1,0,ATL,0,1,0,NO,1,0,1,ATL,0,1,0,48.0,9.0,48.9344554991,50.0,27.0,51.4735621618,48.0,9.0,56.6169179899,50.0,27.0,48.449570279
400579024,2015,02/04/2015,ATL,1,41,9,1,ATL,105,WSH,96,ATL,1,1,0,ATL,1,1,0,WSH,0,0,1,WSH,0,0,1,52.0,9.0,33.6250743458,44.0,26.0,51.9331102347,52.0,9.0,43.2274116083,44.0,26.0,66.8991785577
400579041,2015,02/06/2015,ATL,1,42,9,1,ATL,124,GS,116,GS,0,0,1,ATL,1,1,0,GS,0,0,1,ATL,1,1,0,52.0,9.0,39.9276514376,59.0,11.0,88.79815877,52.0,9.0,55.8733817012,59.0,11.0,46.3609719696
400579059,2015,02/08/2015,ATL,0,42,10,0,MEM,94,ATL,88,MEM,1,0,1,ATL,0,1,0,MEM,1,0,1,MEM,1,0,1,48.0,9.0,38.650964376,53.0,5.0,54.6846965108,48.0,9.0,49.4409101792,53.0,5.0,57.1542814956
400579071,2015,02/09/2015,ATL,1,43,10,0,MIN,105,ATL,117,ATL,1,1,0,ATL,1,1,0,MIN,0,0,1,ATL,1,1,0,48.0,9.0,34.0736260941,28.0,20.0,50.8522215384,48.0,9.0,43.5190617065,28.0,20.0,10.0994118189
400579081,2015,02/11/2015,ATL,0,43,11,0,BOS,89,ATL,88,ATL,0,1,0,ATL,0,1,0,BOS,1,0,1,ATL,0,1,0,48.0,9.0,47.5645288031,45.0,29.0,60.5189114163,48.0,9.0,49.3846411181,45.0,29.0,47.8212485082
400579097,2015,02/20/2015,ATL,0,43,12,1,ATL,80,TOR,105,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,52.0,9.0,51.8036866643,44.0,4.0,46.3242328208,52.0,9.0,52.5653538339,44.0,4.0,45.87308389
400579114,2015,02/22/2015,ATL,1,44,12,0,MIL,86,ATL,97,MIL,0,0,1,ATL,1,1,0,MIL,0,0,1,MIL,0,0,1,48.0,9.0,51.6313390912,59.0,1.0,60.2428962221,48.0,9.0,54.0227353402,59.0,1.0,58.8720713229
400579135,2015,02/25/2015,ATL,1,45,12,1,ATL,104,DAL,87,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,DAL,0,0,1,52.0,9.0,56.5264370455,37.0,18.0,18.5260668877,52.0,9.0,51.7152503403,37.0,18.0,54.493962641
400579150,2015,02/27/2015,ATL,1,46,12,1,ATL,95,ORL,88,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,52.0,9.0,60.4737075308,31.0,22.0,-8.22505295847,52.0,9.0,66.3619027292,31.0,22.0,-18.0410682595
400579163,2015,02/28/2015,ATL,1,47,12,0,MIA,91,ATL,93,ATL,1,1,0,ATL,1,1,0,MIA,0,0,1,MIA,0,0,1,48.0,9.0,49.7652562753,48.0,17.0,57.1138779077,48.0,9.0,48.4187692186,48.0,17.0,59.6281702821
400579184,2015,03/03/2015,ATL,1,48,12,1,ATL,104,HOU,96,HOU,0,0,1,ATL,1,1,0,HOU,0,0,1,HOU,0,0,1,52.0,9.0,55.7508052596,53.0,25.0,81.8123615899,52.0,9.0,44.9667963547,53.0,25.0,91.1831328904
400579207,2015,03/06/2015,ATL,1,49,12,1,ATL,106,CLE,97,CLE,0,0,1,ATL,1,1,0,CLE,0,0,1,CLE,0,0,1,52.0,9.0,47.9794497368,55.0,23.0,53.4259860428,52.0,9.0,42.1323947434,55.0,23.0,50.7607937002
400579219,2015,03/07/2015,ATL,0,49,13,0,PHI,92,ATL,84,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,48.0,9.0,50.5304508703,24.0,8.0,25.4544384005,48.0,9.0,42.0979465942,24.0,8.0,21.7553872417
400579231,2015,03/09/2015,ATL,1,50,13,1,ATL,130,SAC,105,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,52.0,9.0,43.9442823328,29.0,2.0,30.6380839344,52.0,9.0,54.715288817,29.0,2.0,26.5720567869
400579250,2015,03/11/2015,ATL,0,50,14,0,DEN,115,ATL,102,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,48.0,9.0,58.1708094249,29.0,14.0,9.19180033665,48.0,9.0,55.486360872,29.0,14.0,32.0168923434
400579266,2015,03/13/2015,ATL,1,51,14,0,PHX,87,ATL,96,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,PHX,0,0,1,48.0,9.0,48.2660851774,39.0,12.0,34.6028435536,48.0,9.0,34.4055003393,39.0,12.0,40.1261623163
400579281,2015,03/15/2015,ATL,1,52,14,0,LAL,86,ATL,91,ATL,1,1,0,ATL,1,1,0,LAL,0,0,1,LAL,0,0,1,48.0,9.0,42.55644476,32.0,24.0,61.3432597965,48.0,9.0,49.2830434625,32.0,24.0,54.8953412934
400579290,2015,03/16/2015,ATL,1,53,14,0,SAC,103,ATL,110,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,48.0,9.0,47.6415185683,33.0,2.0,30.8031255523,48.0,9.0,48.6803486795,33.0,2.0,33.252464348
400579306,2015,03/18/2015,ATL,0,53,15,0,GS,114,ATL,95,GS,1,0,1,GS,1,0,1,ATL,0,1,0,ATL,0,1,0,48.0,9.0,54.0270590188,63.0,11.0,49.6831466141,48.0,9.0,62.0875350545,63.0,11.0,57.7915695467
400579318,2015,03/20/2015,ATL,0,53,16,0,OKC,123,ATL,115,OKC,1,0,1,ATL,0,1,0,ATL,0,1,0,OKC,1,0,1,48.0,9.0,41.0204987794,60.0,10.0,41.0164424856,48.0,9.0,33.9550944592,60.0,10.0,62.2361019225
400579331,2015,03/22/2015,ATL,0,53,17,1,ATL,95,SA,114,SA,1,0,1,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,52.0,9.0,51.7707539228,57.0,28.0,49.9793850445,52.0,9.0,60.547061062,57.0,28.0,1.14866076898
400579354,2015,03/25/2015,ATL,1,54,17,0,ORL,83,ATL,95,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,48.0,9.0,53.4318828446,35.0,22.0,32.1095910723,48.0,9.0,55.0143617123,35.0,22.0,53.5618292378
400579369,2015,03/27/2015,ATL,1,55,17,1,ATL,99,MIA,86,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,52.0,9.0,74.7691521366,44.0,17.0,22.1132221397,52.0,9.0,52.9228055931,44.0,17.0,48.546145015
400579379,2015,03/28/2015,ATL,0,55,18,0,CHA,115,ATL,100,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,CHA,1,0,1,48.0,9.0,47.7271566612,35.0,30.0,-3.41792164602,48.0,9.0,53.2740106913,35.0,30.0,118.709633989
400579395,2015,03/30/2015,ATL,1,56,18,1,ATL,101,MIL,88,MIL,0,0,1,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,52.0,9.0,67.5141226967,55.0,1.0,57.2040024804,52.0,9.0,60.6168100632,55.0,1.0,53.3457207592
400579401,2015,03/31/2015,ATL,0,56,19,0,DET,105,ATL,95,ATL,0,1,0,ATL,0,1,0,DET,1,0,1,DET,1,0,1,48.0,9.0,44.1797710325,36.0,19.0,46.5268279912,48.0,9.0,55.6037379312,36.0,19.0,63.423350639
400579430,2015,04/04/2015,ATL,1,57,19,1,ATL,131,BKN,99,ATL,1,1,0,ATL,1,1,0,BKN,0,0,1,ATL,1,1,0,52.0,9.0,44.2501042507,27.0,15.0,50.8153609293,52.0,9.0,46.4623232998,27.0,15.0,26.9387687066
400579446,2015,04/07/2015,ATL,1,58,19,1,ATL,96,PHX,69,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,52.0,9.0,73.248491065,35.0,12.0,56.8195398857,52.0,9.0,60.9632881548,35.0,12.0,26.844822121
400579455,2015,04/08/2015,ATL,1,59,19,0,BKN,111,ATL,114,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,ATL,1,1,0,48.0,9.0,64.3594595336,31.0,15.0,48.7963299428,48.0,9.0,49.3046462293,31.0,15.0,19.6385066335
400579468,2015,04/10/2015,ATL,1,60,19,1,ATL,104,CHA,80,ATL,1,1,0,ATL,1,1,0,CHA,0,0,1,CHA,0,0,1,52.0,9.0,52.0702516394,31.0,30.0,106.461553343,52.0,9.0,41.8882220086,31.0,30.0,97.862448078
400579490,2015,04/12/2015,ATL,0,60,20,0,WSH,108,ATL,99,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,WSH,1,0,1,48.0,9.0,38.0656610555,48.0,26.0,23.6115195122,48.0,9.0,38.3389250767,48.0,26.0,75.1903664175
400579497,2015,04/13/2015,ATL,0,60,21,1,ATL,108,NY,112,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,ATL,0,1,0,52.0,9.0,65.8148560943,30.0,13.0,27.0245410394,52.0,9.0,46.3715626867,30.0,13.0,14.1467226266
400579509,2015,04/15/2015,ATL,0,60,22,0,CHI,91,ATL,85,CHI,1,0,1,ATL,0,1,0,CHI,1,0,1,ATL,0,1,0,48.0,9.0,42.1245168985,52.0,16.0,55.4388857777,48.0,9.0,61.0973090988,52.0,16.0,41.9236790829
400578298,2015,10/29/2014,BOS,1,1,0,1,BOS,121,BKN,105,BOS,1,1,0,BOS,1,1,0,BKN,0,0,1,BKN,0,0,1,45.0,29.0,26.5103166545,27.0,15.0,64.539615134,45.0,29.0,-10.5450012044,27.0,15.0,2.22647976612
400578326,2015,11/01/2014,BOS,0,1,1,0,HOU,104,BOS,90,HOU,1,0,1,HOU,1,0,1,BOS,0,1,0,HOU,1,0,1,41.0,29.0,66.0766065378,57.0,25.0,31.5481876594,41.0,29.0,-41.7875489378,57.0,25.0,88.2462196091
400578338,2015,11/03/2014,BOS,0,1,2,0,DAL,118,BOS,113,BOS,0,1,0,DAL,1,0,1,DAL,1,0,1,BOS,0,1,0,41.0,29.0,26.4196467482,41.0,18.0,52.9891539975,41.0,29.0,48.8809493746,41.0,18.0,29.3521870965
400578351,2015,11/05/2014,BOS,0,1,3,1,BOS,107,TOR,110,TOR,1,0,1,TOR,1,0,1,TOR,1,0,1,TOR,1,0,1,45.0,29.0,34.5229103795,44.0,4.0,47.6366007362,45.0,29.0,-6.67372339371,44.0,4.0,34.7225534587
400578366,2015,11/07/2014,BOS,1,2,3,1,BOS,101,IND,98,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,45.0,29.0,55.3199256923,41.0,3.0,42.4437654287,45.0,29.0,93.7231722692,41.0,3.0,40.2782412619
400578378,2015,11/08/2014,BOS,1,3,3,0,CHI,101,BOS,106,CHI,0,0,1,CHI,0,0,1,CHI,0,0,1,CHI,0,0,1,41.0,29.0,21.7843766024,52.0,16.0,74.1562531575,41.0,29.0,52.5004272076,52.0,16.0,57.1254981678
400578403,2015,11/12/2014,BOS,0,3,4,1,BOS,94,OKC,109,OKC,1,0,1,BOS,0,1,0,BOS,0,1,0,BOS,0,1,0,45.0,29.0,79.0159161133,56.0,10.0,51.4900453192,45.0,29.0,78.3427950853,56.0,10.0,73.5010021663
400578417,2015,11/14/2014,BOS,0,3,5,1,BOS,121,CLE,122,CLE,1,0,1,CLE,1,0,1,CLE,1,0,1,BOS,0,1,0,45.0,29.0,18.7322497239,55.0,23.0,44.1159533117,45.0,29.0,25.5225915428,55.0,23.0,22.0635343966
400578440,2015,11/17/2014,BOS,0,3,6,1,BOS,114,PHX,118,BOS,0,1,0,PHX,1,0,1,BOS,0,1,0,BOS,0,1,0,45.0,29.0,83.8584226513,35.0,12.0,29.5533774336,45.0,29.0,28.4709784829,35.0,12.0,24.3728320035
400578454,2015,11/19/2014,BOS,1,4,6,0,PHI,90,BOS,101,BOS,1,1,0,BOS,1,1,0,BOS,1,1,0,PHI,0,0,1,41.0,29.0,51.9294540582,24.0,8.0,8.94059655417,41.0,29.0,22.7508953666,24.0,8.0,24.6947700848
400578468,2015,11/21/2014,BOS,0,4,7,0,MEM,117,BOS,100,MEM,1,0,1,MEM,1,0,1,BOS,0,1,0,MEM,1,0,1,41.0,29.0,56.2064201428,53.0,5.0,50.1378130715,41.0,29.0,16.0192901567,53.0,5.0,44.0975348883
400578486,2015,11/23/2014,BOS,0,4,8,1,BOS,88,POR,94,BOS,0,1,0,POR,1,0,1,POR,1,0,1,POR,1,0,1,45.0,29.0,-11.5697629071,25.0,7.0,23.145485392,45.0,29.0,-5.90619743844,25.0,7.0,22.6249338826
400578515,2015,11/28/2014,BOS,0,4,9,1,BOS,102,CHI,109,CHI,1,0,1,CHI,1,0,1,CHI,1,0,1,BOS,0,1,0,45.0,29.0,26.0227509144,48.0,16.0,49.2518543885,45.0,29.0,72.0841981296,48.0,16.0,37.5796828706
400578533,2015,11/30/2014,BOS,0,4,10,1,BOS,89,SA,111,SA,1,0,1,SA,1,0,1,SA,1,0,1,SA,1,0,1,45.0,29.0,36.2415768842,57.0,28.0,38.5781367887,45.0,29.0,28.8420194295,57.0,28.0,49.6491812333
