game_id,season_yr,game_date,team_schedule,win_flag,wins_to_date,losses_to_date,home_flag,home_team,home_score,away_team,away_score
N/A,2016,03/23/2016,BOS,N/A,N/A,N/A,1,BOS,N/A,TOR,N/A
N/A,2016,03/26/2016,BOS,N/A,N/A,N/A,0,PHX,N/A,BOS,N/A
N/A,2016,03/28/2016,BOS,N/A,N/A,N/A,0,LAC,N/A,BOS,N/A
N/A,2016,03/31/2016,BOS,N/A,N/A,N/A,0,POR,N/A,BOS,N/A
N/A,2016,04/01/2016,BOS,N/A,N/A,N/A,0,GS,N/A,BOS,N/A
N/A,2016,04/03/2016,BOS,N/A,N/A,N/A,0,LAL,N/A,BOS,N/A
N/A,2016,04/06/2016,BOS,N/A,N/A,N/A,1,BOS,N/A,NO,N/A
N/A,2016,04/08/2016,BOS,N/A,N/A,N/A,1,BOS,N/A,MIL,N/A
N/A,2016,04/09/2016,BOS,N/A,N/A,N/A,0,ATL,N/A,BOS,N/A
N/A,2016,04/11/2016,BOS,N/A,N/A,N/A,1,BOS,N/A,CHA,N/A
N/A,2016,04/13/2016,BOS,N/A,N/A,N/A,1,BOS,N/A,MIA,N/A
400827893,2016,10/28/2015,BKN,0,0,1,1,BKN,100,CHI,115
400827915,2016,10/30/2015,BKN,0,0,2,0,SA,102,BKN,75
400827923,2016,10/31/2015,BKN,0,0,3,0,MEM,101,BKN,91
400827934,2016,11/02/2015,BKN,0,0,4,1,BKN,96,MIL,103
400827949,2016,11/04/2015,BKN,0,0,5,0,ATL,101,BKN,87
400827964,2016,11/06/2015,BKN,0,0,6,1,BKN,98,LAL,104
400827976,2016,11/07/2015,BKN,0,0,7,0,MIL,94,BKN,86
400828006,2016,11/11/2015,BKN,1,1,7,0,HOU,98,BKN,106
400828024,2016,11/13/2015,BKN,0,1,8,0,SAC,111,BKN,109
400828031,2016,11/14/2015,BKN,0,1,9,0,GS,107,BKN,99
400828046,2016,11/17/2015,BKN,1,2,9,1,BKN,90,ATL,88
400828052,2016,11/18/2015,BKN,0,2,10,0,CHA,116,BKN,111
400828066,2016,11/20/2015,BKN,0,2,11,0,BOS,120,BKN,95
400828084,2016,11/22/2015,BKN,1,3,11,1,BKN,111,BOS,101
400828110,2016,11/25/2015,BKN,0,3,12,0,OKC,110,BKN,99
400828127,2016,11/28/2015,BKN,0,3,13,0,CLE,90,BKN,88
400828135,2016,11/29/2015,BKN,1,4,13,1,BKN,87,DET,83
400828151,2016,12/01/2015,BKN,1,5,13,1,BKN,94,PHX,91
400828170,2016,12/04/2015,BKN,0,5,14,0,NY,108,BKN,91
400828187,2016,12/06/2015,BKN,0,5,15,1,BKN,98,GS,114
400828202,2016,12/08/2015,BKN,1,6,15,1,BKN,110,HOU,105
400828216,2016,12/10/2015,BKN,1,7,15,1,BKN,100,PHI,91
400828231,2016,12/12/2015,BKN,0,7,16,1,BKN,100,LAC,105
400828245,2016,12/14/2015,BKN,0,7,17,1,BKN,82,ORL,105
400828260,2016,12/16/2015,BKN,0,7,18,1,BKN,98,MIA,104
400828273,2016,12/18/2015,BKN,0,7,19,0,IND,104,BKN,97
400828290,2016,12/20/2015,BKN,0,7,20,1,BKN,85,MIN,100
400828301,2016,12/21/2015,BKN,1,8,20,0,CHI,102,BKN,105
400828315,2016,12/23/2015,BKN,0,8,21,1,BKN,118,DAL,119
400828334,2016,12/26/2015,BKN,0,8,22,1,BKN,96,WSH,111
400828349,2016,12/28/2015,BKN,1,9,22,0,MIA,105,BKN,111
400828362,2016,12/30/2015,BKN,0,9,23,0,ORL,100,BKN,93
400828382,2016,01/02/2016,BKN,1,10,23,0,BOS,97,BKN,100
400828400,2016,01/04/2016,BKN,0,10,24,1,BKN,94,BOS,103
400828416,2016,01/06/2016,BKN,0,10,25,1,BKN,74,TOR,91
400828428,2016,01/08/2016,BKN,0,10,26,1,BKN,77,ORL,83
400828440,2016,01/09/2016,BKN,0,10,27,0,DET,103,BKN,89
400828453,2016,01/11/2016,BKN,0,10,28,1,BKN,79,SA,106
400828466,2016,01/13/2016,BKN,1,11,28,1,BKN,110,NY,104
400828483,2016,01/15/2016,BKN,0,11,29,1,BKN,104,POR,116
400828489,2016,01/16/2016,BKN,0,11,30,0,ATL,114,BKN,86
400828508,2016,01/18/2016,BKN,0,11,31,0,TOR,112,BKN,100
400828518,2016,01/20/2016,BKN,0,11,32,1,BKN,78,CLE,91
400828534,2016,01/22/2016,BKN,0,11,33,1,BKN,86,UTAH,108
400828551,2016,01/24/2016,BKN,1,12,33,1,BKN,116,OKC,106
400828565,2016,01/26/2016,BKN,0,12,34,1,BKN,98,MIA,102
400828589,2016,01/29/2016,BKN,0,12,35,0,DAL,91,BKN,79
400828597,2016,01/30/2016,BKN,0,12,36,0,NO,105,BKN,103
400828609,2016,02/01/2016,BKN,0,12,37,1,BKN,100,DET,105
400828625,2016,02/03/2016,BKN,0,12,38,1,BKN,100,IND,114
400828641,2016,02/05/2016,BKN,1,13,38,1,BKN,128,SAC,119
400828651,2016,02/06/2016,BKN,0,13,39,0,PHI,103,BKN,98
400828665,2016,02/08/2016,BKN,1,14,39,1,BKN,105,DEN,104
400828680,2016,02/10/2016,BKN,0,14,40,1,BKN,90,MEM,109
400828694,2016,02/19/2016,BKN,1,15,40,1,BKN,109,NY,98
400828714,2016,02/21/2016,BKN,0,15,41,1,BKN,96,CHA,104
400828731,2016,02/23/2016,BKN,0,15,42,0,POR,112,BKN,104
400828745,2016,02/25/2016,BKN,1,16,42,0,PHX,106,BKN,116
400828763,2016,02/27/2016,BKN,1,17,42,0,UTAH,96,BKN,98
400828777,2016,02/29/2016,BKN,0,17,43,0,LAC,105,BKN,95
400828783,2016,03/01/2016,BKN,0,17,44,0,LAL,107,BKN,101
400828807,2016,03/04/2016,BKN,1,18,44,0,DEN,120,BKN,121
400828813,2016,03/05/2016,BKN,0,18,45,0,MIN,132,BKN,118
400828831,2016,03/08/2016,BKN,0,18,46,0,TOR,104,BKN,99
400828851,2016,03/11/2016,BKN,0,18,47,0,PHI,95,BKN,89
400828872,2016,03/13/2016,BKN,0,18,48,1,BKN,100,MIL,109
400828886,2016,03/15/2016,BKN,1,19,48,1,BKN,131,PHI,114
400828903,2016,03/17/2016,BKN,0,19,49,0,CHI,118,BKN,102
400828917,2016,03/19/2016,BKN,0,19,50,0,DET,115,BKN,103
N/A,2016,03/22/2016,BKN,N/A,N/A,N/A,1,BKN,N/A,CHA,N/A
N/A,2016,03/24/2016,BKN,N/A,N/A,N/A,1,BKN,N/A,CLE,N/A
N/A,2016,03/26/2016,BKN,N/A,N/A,N/A,1,BKN,N/A,IND,N/A
N/A,2016,03/28/2016,BKN,N/A,N/A,N/A,0,MIA,N/A,BKN,N/A
N/A,2016,03/29/2016,BKN,N/A,N/A,N/A,0,ORL,N/A,BKN,N/A
N/A,2016,03/31/2016,BKN,N/A,N/A,N/A,0,CLE,N/A,BKN,N/A
N/A,2016,04/01/2016,BKN,N/A,N/A,N/A,0,NY,N/A,BKN,N/A
N/A,2016,04/03/2016,BKN,N/A,N/A,N/A,1,BKN,N/A,NO,N/A
N/A,2016,04/06/2016,BKN,N/A,N/A,N/A,0,WSH,N/A,BKN,N/A
N/A,2016,04/08/2016,BKN,N/A,N/A,N/A,0,CHA,N/A,BKN,N/A
N/A,2016,04/10/2016,BKN,N/A,N/A,N/A,0,IND,N/A,BKN,N/A
N/A,2016,04/11/2016,BKN,N/A,N/A,N/A,1,BKN,N/A,WSH,N/A
N/A,2016,04/13/2016,BKN,N/A,N/A,N/A,1,BKN,N/A,TOR,N/A
400827895,2016,10/28/2015,CHA,0,0,1,0,MIA,104,CHA,94
400827913,2016,10/30/2015,CHA,0,0,2,0,ATL,97,CHA,94
400827926,2016,11/01/2015,CHA,0,0,3,1,CHA,92,ATL,94
400827940,2016,11/03/2015,CHA,1,1,3,1,CHA,130,CHI,105
400827959,2016,11/05/2015,CHA,1,2,3,0,DAL,94,CHA,108
400827977,2016,11/07/2015,CHA,0,2,4,0,SA,114,CHA,94
400827998,2016,11/10/2015,CHA,1,3,4,0,MIN,95,CHA,104
400828000,2016,11/11/2015,CHA,1,4,4,1,CHA,95,NY,93
400828019,2016,11/13/2015,CHA,0,4,5,0,CHI,102,CHA,97
400828034,2016,11/15/2015,CHA,1,5,5,1,CHA,106,POR,94
400828049,2016,11/17/2015,CHA,0,5,6,0,NY,102,CHA,94
400828052,2016,11/18/2015,CHA,1,6,6,1,CHA,116,BKN,111
400828065,2016,11/20/2015,CHA,1,7,6,1,CHA,113,PHI,88
400828089,2016,11/23/2015,CHA,1,8,6,1,CHA,127,SAC,122
400828102,2016,11/25/2015,CHA,1,9,6,1,CHA,101,WSH,87
400828114,2016,11/27/2015,CHA,0,9,7,1,CHA,90,CLE,95
400828133,2016,11/29/2015,CHA,1,10,7,1,CHA,87,MIL,82
400828155,2016,12/02/2015,CHA,0,10,8,1,CHA,99,GS,116
400828179,2016,12/05/2015,CHA,1,11,8,0,CHI,96,CHA,102
400828191,2016,12/07/2015,CHA,1,12,8,1,CHA,104,DET,84
400828207,2016,12/09/2015,CHA,1,13,8,1,CHA,99,MIA,81
400828225,2016,12/11/2015,CHA,1,14,8,0,MEM,99,CHA,123
400828232,2016,12/12/2015,CHA,0,14,9,1,CHA,93,BOS,98
400828259,2016,12/16/2015,CHA,0,14,10,0,ORL,113,CHA,98
400828270,2016,12/17/2015,CHA,1,15,10,1,CHA,109,TOR,99
400828286,2016,12/19/2015,CHA,0,15,11,0,WSH,109,CHA,101
400828302,2016,12/21/2015,CHA,0,15,12,0,HOU,102,CHA,95
400828310,2016,12/23/2015,CHA,0,15,13,1,CHA,89,BOS,102
400828330,2016,12/26/2015,CHA,1,16,13,1,CHA,98,MEM,92
400828345,2016,12/28/2015,CHA,1,17,13,1,CHA,108,LAL,98
400828361,2016,12/30/2015,CHA,0,17,14,1,CHA,117,LAC,122
400828379,2016,01/01/2016,CHA,0,17,15,0,TOR,104,CHA,94
400828384,2016,01/02/2016,CHA,0,17,16,1,CHA,90,OKC,109
400828407,2016,01/04/2016,CHA,0,17,17,0,GS,111,CHA,101
400828420,2016,01/06/2016,CHA,0,17,18,0,PHX,111,CHA,102
400828437,2016,01/09/2016,CHA,0,17,19,0,LAC,97,CHA,83
400828450,2016,01/10/2016,CHA,0,17,20,0,DEN,95,CHA,92
400828464,2016,01/13/2016,CHA,1,18,20,1,CHA,107,ATL,84
400828485,2016,01/15/2016,CHA,0,18,21,0,NO,109,CHA,107
400828490,2016,01/16/2016,CHA,0,18,22,1,CHA,92,MIL,105
400828503,2016,01/18/2016,CHA,1,19,22,1,CHA,124,UTAH,119
400828523,2016,01/20/2016,CHA,0,19,23,0,OKC,109,CHA,95
400828532,2016,01/22/2016,CHA,1,20,23,0,ORL,116,CHA,120
400828542,2016,01/23/2016,CHA,1,21,23,1,CHA,97,NY,84
400828561,2016,01/25/2016,CHA,1,22,23,0,SAC,128,CHA,129
400828577,2016,01/27/2016,CHA,0,22,24,0,UTAH,102,CHA,73
400828592,2016,01/29/2016,CHA,0,22,25,0,POR,109,CHA,91
400828607,2016,01/31/2016,CHA,1,23,25,0,LAL,82,CHA,101
400828622,2016,02/03/2016,CHA,1,24,25,1,CHA,106,CLE,97
400828638,2016,02/05/2016,CHA,0,24,26,1,CHA,95,MIA,98
400828648,2016,02/06/2016,CHA,1,25,26,1,CHA,108,WSH,104
400828661,2016,02/08/2016,CHA,1,26,26,1,CHA,108,CHI,91
400828676,2016,02/10/2016,CHA,1,27,26,0,IND,95,CHA,117
400828700,2016,02/19/2016,CHA,1,28,26,0,MIL,95,CHA,98
400828714,2016,02/21/2016,CHA,1,29,26,0,BKN,96,CHA,104
400828732,2016,02/24/2016,CHA,0,29,27,0,CLE,114,CHA,103
400828748,2016,02/26/2016,CHA,1,30,27,0,IND,95,CHA,96
400828765,2016,02/28/2016,CHA,0,30,28,0,ATL,87,CHA,76
400828778,2016,03/01/2016,CHA,1,31,28,1,CHA,126,PHX,92
400828785,2016,03/02/2016,CHA,1,32,28,0,PHI,99,CHA,119
400828799,2016,03/04/2016,CHA,1,33,28,1,CHA,108,IND,101
400828824,2016,03/07/2016,CHA,1,34,28,1,CHA,108,MIN,103
400828837,2016,03/09/2016,CHA,1,35,28,1,CHA,122,NO,113
400828850,2016,03/11/2016,CHA,1,36,28,1,CHA,118,DET,103
400828862,2016,03/12/2016,CHA,1,37,28,1,CHA,125,HOU,109
400828875,2016,03/14/2016,CHA,0,37,29,1,CHA,96,DAL,107
400828891,2016,03/16/2016,CHA,1,38,29,1,CHA,107,ORL,99
400828901,2016,03/17/2016,CHA,1,39,29,0,MIA,106,CHA,109
400828915,2016,03/19/2016,CHA,0,39,30,1,CHA,93,DEN,101
N/A,2016,03/21/2016,CHA,N/A,N/A,N/A,1,CHA,N/A,SA,N/A
N/A,2016,03/22/2016,CHA,N/A,N/A,N/A,0,BKN,N/A,CHA,N/A
N/A,2016,03/25/2016,CHA,N/A,N/A,N/A,0,DET,N/A,CHA,N/A
N/A,2016,03/26/2016,CHA,N/A,N/A,N/A,0,MIL,N/A,CHA,N/A
N/A,2016,03/29/2016,CHA,N/A,N/A,N/A,0,PHI,N/A,CHA,N/A
N/A,2016,04/01/2016,CHA,N/A,N/A,N/A,1,CHA,N/A,PHI,N/A
N/A,2016,04/03/2016,CHA,N/A,N/A,N/A,0,CLE,N/A,CHA,N/A
N/A,2016,04/05/2016,CHA,N/A,N/A,N/A,0,TOR,N/A,CHA,N/A
N/A,2016,04/06/2016,CHA,N/A,N/A,N/A,0,NY,N/A,CHA,N/A
N/A,2016,04/08/2016,CHA,N/A,N/A,N/A,1,CHA,N/A,BKN,N/A
N/A,2016,04/10/2016,CHA,N/A,N/A,N/A,0,WSH,N/A,CHA,N/A
N/A,2016,04/11/2016,CHA,N/A,N/A,N/A,0,BOS,N/A,CHA,N/A
N/A,2016,04/13/2016,CHA,N/A,N/A,N/A,1,CHA,N/A,ORL,N/A
400827889,2016,10/27/2015,CHI,1,1,0,1,CHI,97,CLE,95
400827893,2016,10/28/2015,CHI,1,2,0,0,BKN,100,CHI,115
400827912,2016,10/30/2015,CHI,0,2,1,0,DET,98,CHI,94
400827930,2016,11/01/2015,CHI,1,3,1,1,CHI,92,ORL,87
400827940,2016,11/03/2015,CHI,0,3,2,0,CHA,130,CHI,105
400827957,2016,11/05/2015,CHI,1,4,2,1,CHI,104,OKC,98
400827972,2016,11/07/2015,CHI,0,4,3,1,CHI,93,MIN,102
400827987,2016,11/09/2015,CHI,1,5,3,0,PHI,88,CHI,111
400828019,2016,11/13/2015,CHI,1,6,3,1,CHI,102,CHA,97
400828040,2016,11/16/2015,CHI,1,7,3,1,CHI,96,IND,95
400828061,2016,11/18/2015,CHI,1,8,3,0,PHX,97,CHI,103
400828074,2016,11/20/2015,CHI,0,8,4,0,GS,106,CHI,94
400828100,2016,11/24/2015,CHI,1,9,4,0,POR,88,CHI,93
400828118,2016,11/27/2015,CHI,0,9,5,0,IND,104,CHI,92
400828144,2016,11/30/2015,CHI,1,10,5,1,CHI,92,SA,89
400828160,2016,12/02/2015,CHI,1,11,5,1,CHI,99,DEN,90
400828179,2016,12/05/2015,CHI,0,11,6,1,CHI,96,CHA,102
400828196,2016,12/07/2015,CHI,0,11,7,1,CHI,101,PHX,103
400828206,2016,12/09/2015,CHI,0,11,8,0,BOS,105,CHI,100
400828217,2016,12/10/2015,CHI,1,12,8,1,CHI,83,LAC,80
400828235,2016,12/12/2015,CHI,1,13,8,1,CHI,98,NO,94
400828248,2016,12/14/2015,CHI,1,14,8,1,CHI,115,PHI,96
400828264,2016,12/16/2015,CHI,1,15,8,1,CHI,98,MEM,85
400828278,2016,12/18/2015,CHI,0,15,9,1,CHI,144,DET,147
