game_id,season_yr,game_date,team_schedule,win_flag,wins_to_date,losses_to_date,home_flag,home_team,home_score,away_team,away_score
320111002,2012,01/11/2012,BOS,0,4,5,1,BOS,85,DAL,90
320113002,2012,01/13/2012,BOS,0,4,6,1,BOS,79,CHI,88
320114011,2012,01/14/2012,BOS,0,4,7,0,IND,97,BOS,83
320116002,2012,01/16/2012,BOS,0,4,8,1,BOS,88,OKC,97
320118002,2012,01/18/2012,BOS,1,5,8,1,BOS,96,TOR,73
320120002,2012,01/20/2012,BOS,0,5,9,1,BOS,71,PHX,79
320122027,2012,01/22/2012,BOS,1,6,9,0,WSH,94,BOS,100
320123002,2012,01/23/2012,BOS,1,7,9,1,BOS,87,ORL,56
320126019,2012,01/26/2012,BOS,1,8,9,0,ORL,83,BOS,91
320127002,2012,01/27/2012,BOS,1,9,9,1,BOS,94,IND,87
320129002,2012,01/29/2012,BOS,0,9,10,1,BOS,87,CLE,88
320131005,2012,01/31/2012,BOS,1,10,10,0,CLE,90,BOS,93
320201002,2012,02/01/2012,BOS,1,11,10,1,BOS,100,TOR,64
320203002,2012,02/03/2012,BOS,1,12,10,1,BOS,91,NY,89
320205002,2012,02/05/2012,BOS,1,13,10,1,BOS,98,MEM,80
320207002,2012,02/07/2012,BOS,1,14,10,1,BOS,94,CHA,84
320209002,2012,02/09/2012,BOS,0,14,11,1,BOS,87,LAL,88
320210028,2012,02/10/2012,BOS,0,14,12,0,TOR,86,BOS,74
320212002,2012,02/12/2012,BOS,1,15,12,1,BOS,95,CHI,91
320215002,2012,02/15/2012,BOS,0,15,13,1,BOS,88,DET,98
320216004,2012,02/16/2012,BOS,0,15,14,0,CHI,89,BOS,80
320219008,2012,02/19/2012,BOS,0,15,15,0,DET,96,BOS,81
320220006,2012,02/20/2012,BOS,0,15,16,0,DAL,89,BOS,73
320222025,2012,02/22/2012,BOS,0,15,17,0,OKC,119,BOS,104
320228005,2012,02/28/2012,BOS,1,16,17,0,CLE,83,BOS,86
320229002,2012,02/29/2012,BOS,1,17,17,1,BOS,102,MIL,96
320302002,2012,03/02/2012,BOS,1,18,17,1,BOS,107,BKN,94
320304002,2012,03/04/2012,BOS,1,19,17,1,BOS,115,NY,111
320306002,2012,03/06/2012,BOS,1,20,17,1,BOS,97,HOU,92
320307020,2012,03/07/2012,BOS,0,20,18,0,PHI,103,BOS,71
320309002,2012,03/09/2012,BOS,1,21,18,1,BOS,104,POR,86
320311013,2012,03/11/2012,BOS,0,21,19,0,LAL,97,BOS,94
320312012,2012,03/12/2012,BOS,1,22,19,0,LAC,85,BOS,94
320314009,2012,03/14/2012,BOS,1,23,19,0,GS,103,BOS,105
320316023,2012,03/16/2012,BOS,0,23,20,0,SAC,120,BOS,95
320317007,2012,03/17/2012,BOS,0,23,21,0,DEN,98,BOS,91
320319001,2012,03/19/2012,BOS,1,24,21,0,ATL,76,BOS,79
320322015,2012,03/22/2012,BOS,1,25,21,0,MIL,91,BOS,100
320323020,2012,03/23/2012,BOS,0,25,22,0,PHI,99,BOS,86
320325002,2012,03/25/2012,BOS,1,26,22,1,BOS,88,WSH,76
320326030,2012,03/26/2012,BOS,1,27,22,0,CHA,95,BOS,102
320328002,2012,03/28/2012,BOS,1,28,22,1,BOS,94,UTAH,82
320330016,2012,03/30/2012,BOS,1,29,22,0,MIN,79,BOS,100
320401002,2012,04/01/2012,BOS,1,30,22,1,BOS,91,MIA,72
320404002,2012,04/04/2012,BOS,0,30,23,1,BOS,86,SA,87
320405004,2012,04/05/2012,BOS,0,30,24,0,CHI,93,BOS,86
320407011,2012,04/07/2012,BOS,1,31,24,0,IND,72,BOS,86
320408002,2012,04/08/2012,BOS,1,32,24,1,BOS,103,PHI,79
320410014,2012,04/10/2012,BOS,1,33,24,0,MIA,107,BOS,115
320411002,2012,04/11/2012,BOS,1,34,24,1,BOS,88,ATL,86
320413028,2012,04/13/2012,BOS,0,34,25,0,TOR,84,BOS,79
320414017,2012,04/14/2012,BOS,1,35,25,0,BKN,82,BOS,94
320415030,2012,04/15/2012,BOS,1,36,25,0,CHA,82,BOS,94
320417018,2012,04/17/2012,BOS,0,36,26,0,NY,118,BOS,110
320418002,2012,04/18/2012,BOS,1,37,26,1,BOS,102,ORL,98
320420001,2012,04/20/2012,BOS,0,37,27,0,ATL,97,BOS,92
320424002,2012,04/24/2012,BOS,1,38,27,1,BOS,78,MIA,66
320426002,2012,04/26/2012,BOS,1,39,27,1,BOS,87,MIL,74
311226027,2012,12/26/2011,BKN,1,1,0,0,WSH,84,BKN,90
311227017,2012,12/27/2011,BKN,0,1,1,1,BKN,70,ATL,106
311229019,2012,12/29/2011,BKN,0,1,2,0,ORL,94,BKN,78
311230001,2012,12/30/2011,BKN,0,1,3,0,ATL,105,BKN,98
320101005,2012,01/01/2012,BKN,0,1,4,0,CLE,98,BKN,82
320102017,2012,01/02/2012,BKN,0,1,5,1,BKN,94,IND,108
320104002,2012,01/04/2012,BKN,0,1,6,0,BOS,89,BKN,70
320106028,2012,01/06/2012,BKN,1,2,6,0,TOR,85,BKN,97
320107017,2012,01/07/2012,BKN,0,2,7,1,BKN,90,MIA,101
320109017,2012,01/09/2012,BKN,0,2,8,1,BKN,101,ATL,106
320111007,2012,01/11/2012,BKN,0,2,9,0,DEN,123,BKN,115
320113021,2012,01/13/2012,BKN,1,3,9,0,PHX,103,BKN,110
320114026,2012,01/14/2012,BKN,0,3,10,0,UTAH,107,BKN,94
320116012,2012,01/16/2012,BKN,0,3,11,0,LAC,101,BKN,91
320118017,2012,01/18/2012,BKN,1,4,11,1,BKN,107,GS,100
320121017,2012,01/21/2012,BKN,0,4,12,1,BKN,74,OKC,84
320122017,2012,01/22/2012,BKN,1,5,12,1,BKN,97,CHA,87
320123004,2012,01/23/2012,BKN,0,5,13,0,CHI,110,BKN,95
320125020,2012,01/25/2012,BKN,1,6,13,0,PHI,90,BKN,97
320127005,2012,01/27/2012,BKN,1,7,13,0,CLE,96,BKN,99
320129017,2012,01/29/2012,BKN,0,7,14,1,BKN,73,TOR,94
320131011,2012,01/31/2012,BKN,0,7,15,0,IND,106,BKN,99
320201017,2012,02/01/2012,BKN,1,8,15,1,BKN,99,DET,96
320203017,2012,02/03/2012,BKN,0,8,16,1,BKN,105,MIN,108
320204018,2012,02/04/2012,BKN,0,8,17,0,NY,99,BKN,92
320206017,2012,02/06/2012,BKN,0,8,18,1,BKN,87,CHI,108
320208017,2012,02/08/2012,BKN,0,8,19,1,BKN,92,DET,99
320210008,2012,02/10/2012,BKN,0,8,20,0,DET,109,BKN,92
320211017,2012,02/11/2012,BKN,0,8,21,1,BKN,89,SA,103
320215017,2012,02/15/2012,BKN,0,8,22,1,BKN,100,MEM,105
320216011,2012,02/16/2012,BKN,0,8,23,0,IND,93,BKN,88
320218004,2012,02/18/2012,BKN,1,9,23,0,CHI,85,BKN,97
320219017,2012,02/19/2012,BKN,0,9,24,1,BKN,85,MIL,92
320220018,2012,02/20/2012,BKN,1,10,24,0,NY,92,BKN,100
320222017,2012,02/22/2012,BKN,0,10,25,1,BKN,91,ORL,108
320228006,2012,02/28/2012,BKN,1,11,25,0,DAL,92,BKN,93
320302002,2012,03/02/2012,BKN,0,11,26,0,BOS,107,BKN,94
320304030,2012,03/04/2012,BKN,1,12,26,0,CHA,101,BKN,104
320306014,2012,03/06/2012,BKN,0,12,27,0,MIA,108,BKN,78
320307017,2012,03/07/2012,BKN,1,13,27,1,BKN,101,LAC,100
320309030,2012,03/09/2012,BKN,1,14,27,0,CHA,74,BKN,83
320310017,2012,03/10/2012,BKN,0,14,28,1,BKN,106,HOU,112
320312017,2012,03/12/2012,BKN,0,14,29,1,BKN,99,MIL,105
320314017,2012,03/14/2012,BKN,1,15,29,1,BKN,98,TOR,84
320316019,2012,03/16/2012,BKN,0,15,30,0,ORL,86,BKN,70
320317017,2012,03/17/2012,BKN,0,15,31,1,BKN,94,NO,102
320319017,2012,03/19/2012,BKN,0,15,32,1,BKN,100,CLE,105
320321017,2012,03/21/2012,BKN,0,15,33,1,BKN,89,WSH,108
320323001,2012,03/23/2012,BKN,0,15,34,0,ATL,93,BKN,84
320324017,2012,03/24/2012,BKN,1,16,34,1,BKN,102,CHA,89
320326017,2012,03/26/2012,BKN,0,16,35,1,BKN,84,UTAH,105
320328017,2012,03/28/2012,BKN,1,17,35,1,BKN,100,IND,84
320330009,2012,03/30/2012,BKN,1,18,35,0,GS,100,BKN,102
320331023,2012,03/31/2012,BKN,1,19,35,0,SAC,99,BKN,111
320403013,2012,04/03/2012,BKN,0,19,36,0,LAL,91,BKN,87
320404022,2012,04/04/2012,BKN,0,19,37,0,POR,101,BKN,88
320406017,2012,04/06/2012,BKN,1,20,37,1,BKN,110,WSH,98
320408017,2012,04/08/2012,BKN,1,21,37,1,BKN,122,CLE,117
320410017,2012,04/10/2012,BKN,0,21,38,1,BKN,88,PHI,107
320413020,2012,04/13/2012,BKN,1,22,38,0,PHI,89,BKN,95
320414017,2012,04/14/2012,BKN,0,22,39,1,BKN,82,BOS,94
320416017,2012,04/16/2012,BKN,0,22,40,1,BKN,98,MIA,101
320418017,2012,04/18/2012,BKN,0,22,41,1,BKN,95,NY,104
320421015,2012,04/21/2012,BKN,0,22,42,0,MIL,106,BKN,95
320423017,2012,04/23/2012,BKN,0,22,43,1,BKN,87,PHI,105
320426028,2012,04/26/2012,BKN,0,22,44,0,TOR,98,BKN,67
311226030,2012,12/26/2011,CHA,1,1,0,1,CHA,96,MIL,95
311228030,2012,12/28/2011,CHA,0,1,1,1,CHA,95,MIA,96
311230030,2012,12/30/2011,CHA,0,1,2,1,CHA,79,ORL,100
320101014,2012,01/01/2012,CHA,0,1,3,0,MIA,129,CHA,90
320103005,2012,01/03/2012,CHA,0,1,4,0,CLE,115,CHA,101
320104018,2012,01/04/2012,CHA,1,2,4,0,NY,110,CHA,118
320106030,2012,01/06/2012,CHA,0,2,5,1,CHA,96,ATL,102
320107011,2012,01/07/2012,CHA,0,2,6,0,IND,99,CHA,77
320109018,2012,01/09/2012,CHA,0,2,7,0,NY,91,CHA,87
320110030,2012,01/10/2012,CHA,0,2,8,1,CHA,70,HOU,82
320112001,2012,01/12/2012,CHA,0,2,9,0,ATL,111,CHA,81
320113030,2012,01/13/2012,CHA,0,2,10,1,CHA,81,DET,98
320114030,2012,01/14/2012,CHA,1,3,10,1,CHA,112,GS,100
320116030,2012,01/16/2012,CHA,0,3,11,1,CHA,94,CLE,102
320117019,2012,01/17/2012,CHA,0,3,12,0,ORL,96,CHA,89
320121004,2012,01/21/2012,CHA,0,3,13,0,CHI,95,CHA,89
320122017,2012,01/22/2012,CHA,0,3,14,0,BKN,97,CHA,87
320124030,2012,01/24/2012,CHA,0,3,15,1,CHA,78,NY,111
320125027,2012,01/25/2012,CHA,0,3,16,0,WSH,92,CHA,75
320127020,2012,01/27/2012,CHA,0,3,17,0,PHI,89,CHA,72
320128030,2012,01/28/2012,CHA,0,3,18,1,CHA,99,WSH,102
320131013,2012,01/31/2012,CHA,0,3,19,0,LAL,106,CHA,73
320201022,2012,02/01/2012,CHA,0,3,20,0,POR,112,CHA,68
320204021,2012,02/04/2012,CHA,0,3,21,0,PHX,95,CHA,89
320207002,2012,02/07/2012,CHA,0,3,22,0,BOS,94,CHA,84
320210030,2012,02/10/2012,CHA,0,3,23,1,CHA,64,CHI,95
320211030,2012,02/11/2012,CHA,0,3,24,1,CHA,86,LAC,111
320213030,2012,02/13/2012,CHA,0,3,25,1,CHA,89,PHI,98
320215016,2012,02/15/2012,CHA,0,3,26,0,MIN,102,CHA,90
320217028,2012,02/17/2012,CHA,1,4,26,0,TOR,91,CHA,98
320219011,2012,02/19/2012,CHA,0,4,27,0,IND,108,CHA,73
320222030,2012,02/22/2012,CHA,0,4,28,1,CHA,88,IND,102
320229008,2012,02/29/2012,CHA,0,4,29,0,DET,109,CHA,94
320302024,2012,03/02/2012,CHA,0,4,30,0,SA,102,CHA,72
320304030,2012,03/04/2012,CHA,0,4,31,1,CHA,101,BKN,104
320306030,2012,03/06/2012,CHA,1,5,31,1,CHA,100,ORL,84
320307030,2012,03/07/2012,CHA,0,5,32,1,CHA,93,UTAH,99
320309030,2012,03/09/2012,CHA,0,5,33,1,CHA,74,BKN,83
320310025,2012,03/10/2012,CHA,0,5,34,0,OKC,122,CHA,95
320312003,2012,03/12/2012,CHA,1,6,34,0,NO,71,CHA,73
320314010,2012,03/14/2012,CHA,0,6,35,0,HOU,107,CHA,87
320315006,2012,03/15/2012,CHA,0,6,36,0,DAL,101,CHA,96
320317030,2012,03/17/2012,CHA,1,7,36,1,CHA,107,TOR,103
320319030,2012,03/19/2012,CHA,0,7,37,1,CHA,80,PHI,105
320323030,2012,03/23/2012,CHA,0,7,38,1,CHA,92,MIL,112
320324017,2012,03/24/2012,CHA,0,7,39,0,BKN,102,CHA,89
320326030,2012,03/26/2012,CHA,0,7,40,1,CHA,95,BOS,102
320328030,2012,03/28/2012,CHA,0,7,41,1,CHA,83,MIN,88
320330030,2012,03/30/2012,CHA,0,7,42,1,CHA,88,DEN,99
320331008,2012,03/31/2012,CHA,0,7,43,0,DET,110,CHA,107
320403028,2012,04/03/2012,CHA,0,7,44,0,TOR,92,CHA,87
320404001,2012,04/04/2012,CHA,0,7,45,0,ATL,120,CHA,93
320406015,2012,04/06/2012,CHA,0,7,46,0,MIL,95,CHA,90
320407030,2012,04/07/2012,CHA,0,7,47,1,CHA,96,ATL,116
320409030,2012,04/09/2012,CHA,0,7,48,1,CHA,85,WSH,113
320410005,2012,04/10/2012,CHA,0,7,49,0,CLE,103,CHA,90
320412030,2012,04/12/2012,CHA,0,7,50,1,CHA,85,DET,109
320413014,2012,04/13/2012,CHA,0,7,51,0,MIA,105,CHA,82
320415030,2012,04/15/2012,CHA,0,7,52,1,CHA,82,BOS,94
320416030,2012,04/16/2012,CHA,0,7,53,1,CHA,67,NO,75
320418030,2012,04/18/2012,CHA,0,7,54,1,CHA,68,CHI,100
320420030,2012,04/20/2012,CHA,0,7,55,1,CHA,80,MEM,85
320422030,2012,04/22/2012,CHA,0,7,56,1,CHA,88,SAC,114
320423027,2012,04/23/2012,CHA,0,7,57,0,WSH,101,CHA,73
320425019,2012,04/25/2012,CHA,0,7,58,0,ORL,102,CHA,95
320426030,2012,04/26/2012,CHA,0,7,59,1,CHA,84,NY,104
311225013,2012,12/25/2011,CHI,1,1,0,0,LAL,87,CHI,88
311226009,2012,12/26/2011,CHI,0,1,1,0,GS,99,CHI,91
311229023,2012,12/29/2011,CHI,1,2,1,0,SAC,98,CHI,108
311230012,2012,12/30/2011,CHI,1,3,1,0,LAC,101,CHI,114
320101004,2012,01/01/2012,CHI,1,4,1,1,CHI,104,MEM,64
320103004,2012,01/03/2012,CHI,1,5,1,1,CHI,76,ATL,74
320104008,2012,01/04/2012,CHI,1,6,1,0,DET,83,CHI,99
320106019,2012,01/06/2012,CHI,1,7,1,0,ORL,83,CHI,97
320107001,2012,01/07/2012,CHI,0,7,2,0,ATL,109,CHI,94
320109004,2012,01/09/2012,CHI,1,8,2,1,CHI,92,DET,68
320110016,2012,01/10/2012,CHI,1,9,2,0,MIN,100,CHI,111
320111004,2012,01/11/2012,CHI,1,10,2,1,CHI,78,WSH,64
320113002,2012,01/13/2012,CHI,1,11,2,0,BOS,79,CHI,88
320114004,2012,01/14/2012,CHI,1,12,2,1,CHI,77,TOR,64
320116029,2012,01/16/2012,CHI,0,12,3,0,MEM,102,CHI,86
320117004,2012,01/17/2012,CHI,1,13,3,1,CHI,118,PHX,97
320120005,2012,01/20/2012,CHI,1,14,3,0,CLE,75,CHI,114
320121004,2012,01/21/2012,CHI,1,15,3,1,CHI,95,CHA,89
320123004,2012,01/23/2012,CHI,1,16,3,1,CHI,110,BKN,95
320125004,2012,01/25/2012,CHI,0,16,4,1,CHI,90,IND,95
320127004,2012,01/27/2012,CHI,1,17,4,1,CHI,107,MIL,100
320129014,2012,01/29/2012,CHI,0,17,5,0,MIA,97,CHI,93
320130027,2012,01/30/2012,CHI,1,18,5,0,WSH,88,CHI,98
320201020,2012,02/01/2012,CHI,0,18,6,0,PHI,98,CHI,82
320202018,2012,02/02/2012,CHI,1,19,6,0,NY,102,CHI,105
320204015,2012,02/04/2012,CHI,1,20,6,0,MIL,90,CHI,113
320206017,2012,02/06/2012,CHI,1,21,6,0,BKN,87,CHI,108
320208003,2012,02/08/2012,CHI,1,22,6,0,NO,67,CHI,90
320210030,2012,02/10/2012,CHI,1,23,6,0,CHA,64,CHI,95
320212002,2012,02/12/2012,CHI,0,23,7,0,BOS,95,CHI,91
320214004,2012,02/14/2012,CHI,1,24,7,1,CHI,121,SAC,115
320216004,2012,02/16/2012,CHI,1,25,7,1,CHI,89,BOS,80
320218004,2012,02/18/2012,CHI,0,25,8,1,CHI,85,BKN,97
320220004,2012,02/20/2012,CHI,1,26,8,1,CHI,90,ATL,79
320222004,2012,02/22/2012,CHI,1,27,8,1,CHI,110,MIL,91
320228004,2012,02/28/2012,CHI,1,28,8,1,CHI,99,NO,95
320229024,2012,02/29/2012,CHI,1,29,8,0,SA,89,CHI,96
320302005,2012,03/02/2012,CHI,1,30,8,0,CLE,91,CHI,112
320304020,2012,03/04/2012,CHI,1,31,8,0,PHI,91,CHI,96
320305004,2012,03/05/2012,CHI,1,32,8,1,CHI,92,IND,72
320307015,2012,03/07/2012,CHI,1,33,8,0,MIL,104,CHI,106
320308004,2012,03/08/2012,CHI,0,33,9,1,CHI,94,ORL,99
320310004,2012,03/10/2012,CHI,1,34,9,1,CHI,111,UTAH,97
320312004,2012,03/12/2012,CHI,1,35,9,1,CHI,104,NY,99
320314004,2012,03/14/2012,CHI,1,36,9,1,CHI,106,MIA,102
320316004,2012,03/16/2012,CHI,0,36,10,1,CHI,89,POR,100
320317004,2012,03/17/2012,CHI,1,37,10,1,CHI,89,PHI,80
320319019,2012,03/19/2012,CHI,1,38,10,0,ORL,59,CHI,85
320321028,2012,03/21/2012,CHI,1,39,10,0,TOR,82,CHI,94
320324004,2012,03/24/2012,CHI,1,40,10,1,CHI,102,TOR,101
320326004,2012,03/26/2012,CHI,0,40,11,1,CHI,91,DEN,108
320328001,2012,03/28/2012,CHI,1,41,11,0,ATL,77,CHI,98
320330004,2012,03/30/2012,CHI,1,42,11,1,CHI,83,DET,71
320401025,2012,04/01/2012,CHI,0,42,12,0,OKC,92,CHI,78
320402004,2012,04/02/2012,CHI,0,42,13,1,CHI,93,HOU,99
320405004,2012,04/05/2012,CHI,1,43,13,1,CHI,93,BOS,86
320408018,2012,04/08/2012,CHI,0,43,14,0,NY,100,CHI,99
320410004,2012,04/10/2012,CHI,1,44,14,1,CHI,98,NY,86
320412004,2012,04/12/2012,CHI,1,45,14,1,CHI,96,MIA,86
320415008,2012,04/15/2012,CHI,1,46,14,0,DET,94,CHI,100
320416004,2012,04/16/2012,CHI,0,46,15,1,CHI,84,WSH,87
320418030,2012,04/18/2012,CHI,1,47,15,0,CHA,68,CHI,100
320419014,2012,04/19/2012,CHI,0,47,16,0,MIA,83,CHI,72
320421004,2012,04/21/2012,CHI,1,48,16,1,CHI,93,DAL,83
320425011,2012,04/25/2012,CHI,1,49,16,0,IND,87,CHI,92
320426004,2012,04/26/2012,CHI,1,50,16,1,CHI,107,CLE,75
311226005,2012,12/26/2011,CLE,0,0,1,1,CLE,96,TOR,104
311228008,2012,12/28/2011,CLE,1,1,1,0,DET,89,CLE,105
311230011,2012,12/30/2011,CLE,0,1,2,0,IND,98,CLE,91
320101005,2012,01/01/2012,CLE,1,2,2,1,CLE,98,BKN,82
320103005,2012,01/03/2012,CLE,1,3,2,1,CLE,115,CHA,101
320104028,2012,01/04/2012,CLE,0,3,3,0,TOR,92,CLE,77
320106016,2012,01/06/2012,CLE,1,4,3,0,MIN,87,CLE,98
320108022,2012,01/08/2012,CLE,0,4,4,0,POR,98,CLE,78
320110026,2012,01/10/2012,CLE,0,4,5,0,UTAH,113,CLE,105
320112021,2012,01/12/2012,CLE,1,5,5,0,PHX,90,CLE,101
320113013,2012,01/13/2012,CLE,0,5,6,0,LAL,97,CLE,92
320116030,2012,01/16/2012,CLE,1,6,6,0,CHA,94,CLE,102
320117005,2012,01/17/2012,CLE,0,6,7,1,CLE,95,GS,105
320120005,2012,01/20/2012,CLE,0,6,8,1,CLE,75,CHI,114
320121001,2012,01/21/2012,CLE,0,6,9,0,ATL,121,CLE,94
320124014,2012,01/24/2012,CLE,0,6,10,0,MIA,92,CLE,85
320125005,2012,01/25/2012,CLE,1,7,10,1,CLE,91,NY,81
320127005,2012,01/27/2012,CLE,0,7,11,1,CLE,96,BKN,99
320129002,2012,01/29/2012,CLE,1,8,11,0,BOS,87,CLE,88
320131005,2012,01/31/2012,CLE,0,8,12,1,CLE,90,BOS,93
320203019,2012,02/03/2012,CLE,0,8,13,0,ORL,102,CLE,94
320204005,2012,02/04/2012,CLE,1,9,13,1,CLE,91,DAL,88
320207014,2012,02/07/2012,CLE,0,9,14,0,MIA,107,CLE,91
320208005,2012,02/08/2012,CLE,1,10,14,1,CLE,99,LAC,92
320210005,2012,02/10/2012,CLE,0,10,15,1,CLE,112,MIL,113
320211005,2012,02/11/2012,CLE,0,10,16,1,CLE,84,PHI,99
320215005,2012,02/15/2012,CLE,1,11,16,1,CLE,98,IND,87
320217005,2012,02/17/2012,CLE,0,11,17,1,CLE,87,MIA,111
320219005,2012,02/19/2012,CLE,1,12,17,1,CLE,93,SAC,92
320221005,2012,02/21/2012,CLE,1,13,17,1,CLE,101,DET,100
320222005,2012,02/22/2012,CLE,0,13,18,1,CLE,84,NO,89
320228005,2012,02/28/2012,CLE,0,13,19,1,CLE,83,BOS,86
320229018,2012,02/29/2012,CLE,0,13,20,0,NY,120,CLE,103
320302005,2012,03/02/2012,CLE,0,13,21,1,CLE,91,CHI,112
320303027,2012,03/03/2012,CLE,0,13,22,0,WSH,101,CLE,98
320305005,2012,03/05/2012,CLE,0,13,23,1,CLE,100,UTAH,109
320307007,2012,03/07/2012,CLE,1,14,23,0,DEN,99,CLE,100
